DATE,BOGNONBR,3m growth rate,12m growth rate
1996-06-01,53.759,-10.520994305373344,-5.857733258615861
1996-07-01,53.01,-14.25610745004482,-7.722034606412976
1996-08-01,51.828,-14.601236372308325,-9.48181008435649
1996-09-01,50.945,-19.350525859173008,-10.674521768099176
1996-10-01,49.751,-22.415307850912967,-11.90459326415696
1996-11-01,49.566,-16.347737845659395,-11.650208548714836
1996-12-01,50.03,-6.992976641693938,-11.019812897947567
1997-01-01,49.639,-0.8974482027526598,-11.114493428356543
1997-02-01,48.673,-7.014127501826806,-10.83571480911556
1997-03-01,47.694,-17.408951807225257,-13.713500018091684
1997-04-01,47.093,-18.99098816463207,-14.51314260819052
1997-05-01,46.414,-17.311801344115562,-13.911043513744115
1997-06-01,46.571,-9.090919655594188,-13.370784426793659
1997-07-01,46.347,-6.187419648872528,-12.569326542161852
1997-08-01,46.316,-0.841901634669795,-10.63517789611793
1997-09-01,45.81,-6.377784695173105,-10.079497497301004
1997-10-01,45.69,-5.550835468022575,-8.162649996984984
1997-11-01,46.258,-0.499966695686016,-6.673929709881776
1997-12-01,46.551,6.628890994185155,-6.953827703377968
1998-01-01,46.449,6.81219545906937,-6.426398597876681
1998-02-01,45.685,-4.863513180087886,-6.138927125921967
1998-03-01,45.813,-6.1922178927459,-3.9438923134985537
1998-04-01,46.059,-3.3164597532469697,-2.1956554052619426
1998-05-01,45.379,-2.652418120013333,-2.2299306243805828
1998-06-01,45.166,-5.530505107928374,-3.0168989285177528
1998-07-01,44.636,-11.79706087216048,-3.6917168317258886
1998-08-01,44.686,-5.970042534482256,-3.5193021849900696
1998-09-01,44.599,-4.927708116399865,-2.6435276140580832
1998-10-01,44.714,0.7008216873602313,-2.1361348216239806
1998-11-01,44.732,0.4123983145970289,-3.298888840849157
1998-12-01,45.058,4.18067297277116,-3.2072350755085854
1999-01-01,44.824,0.987669000897662,-3.4984606773019844
1999-02-01,44.81,0.6993137108944003,-1.9152894823246114
1999-03-01,44.406,-5.663670237086271,-3.071180669242357
1999-04-01,43.495,-11.342617961946244,-5.566773051955098
1999-05-01,43.879,-8.055213175189003,-3.3054937305802223
1999-06-01,42.919,-12.736674472130316,-4.974981180534033
1999-07-01,41.683,-15.651272962876938,-6.615736177076803
1999-08-01,41.958,-16.395004348627186,-6.1048203016604745
1999-09-01,41.62,-11.567902597423195,-6.6795219623758335
1999-10-01,41.291,-3.708992645092168,-7.655320481281036
1999-11-01,41.535,-3.972030753438183,-7.147008852722891
1999-12-01,41.829,2.0238304286535502,-7.166318966665186
2000-01-01,42.159,8.677490216648721,-5.945475638051045
2000-02-01,41.338,-1.883740205001749,-7.748270475340324
2000-03-01,40.548,-11.698552491991364,-8.688015133090122
2000-04-01,40.18,-17.495331106453982,-7.621565697206567
2000-05-01,40.322,-9.474607300984127,-8.10638346361584
2000-06-01,39.692,-8.18065730999703,-7.518814511055705
2000-07-01,39.521,-6.4008358657553615,-5.186766787419328
2000-08-01,39.234,-10.364078038332902,-6.492206492206487
2000-09-01,39.078,-6.045543743420767,-6.107640557424299
2000-10-01,38.951,-5.645471744896979,-5.667094524230453
2000-11-01,39.1,-1.3591789301931945,-5.862525580835431
2000-12-01,38.475,-6.030871349360356,-8.018360467618157
2001-01-01,37.812,-11.193623706424471,-10.310965630114566
2001-02-01,38.534,-5.665762677137365,-6.783105133291412
2001-03-01,38.348,-1.3138149102541297,-5.425668343691436
2001-04-01,38.325,5.538290982404237,-4.6167247386759485
2001-05-01,38.415,-1.2295623973431091,-4.729428103764699
2001-06-01,38.604,2.6971409102220623,-2.741106520205583
2001-07-01,39.192,9.36064215133614,-0.8324688140482261
2001-08-01,39.778,14.965735900212728,1.3865524799918427
2001-09-01,54.532,298.177280739482,39.546547929781454
2001-10-01,45.334,79.02202089100439,16.387255782906742
2001-11-01,40.868,11.419643651322197,4.521739130434788
2001-12-01,41.317,-67.04590294187277,7.386614684860304
2002-01-01,41.63,-28.89019586856011,10.09732360097324
2002-02-01,41.783,9.260941068202744,8.431515025691594
2002-03-01,40.974,-3.2795448045914832,6.847814749139447
2002-04-01,40.468,-10.706196610911622,5.591650358773648
