DATE,DTB3,3m growth rate,12m growth rate
1955-04-11,1.63,527.1934566198553,55.23809523809522
1955-04-12,1.62,511.9432650198446,55.769230769230774
1955-04-13,1.65,509.7875885047893,60.19417475728155
1955-04-14,1.62,445.55255883640064,58.82352941176472
1955-04-15,1.62,370.4238344375384,62.000000000000014
1955-04-18,1.64,376.522571835123,67.3469387755102
1955-04-19,1.64,328.3078033054374,69.0721649484536
1955-04-20,1.65,194.0719466168932,64.99999999999999
1955-04-21,1.65,176.11874975264072,64.99999999999999
1955-04-22,1.65,223.82869605745128,60.19417475728155
1955-04-25,1.66,221.17786845128583,59.615384615384606
1955-04-26,1.62,182.11099074560005,52.830188679245296
1955-04-27,1.62,148.714563965554,55.769230769230774
1955-04-28,1.63,180.0710613230108,58.252427184466015
1955-04-29,1.59,188.50223011011036,54.36893203883495
1955-05-02,1.61,224.02500048225323,57.843137254901976
1955-05-03,1.59,208.22191406250016,59.00000000000001
1955-05-04,1.54,221.5818445474395,54.0
1955-05-05,1.49,213.23694739923624,52.04081632653062
1955-05-06,1.51,282.1314367740257,60.63829787234043
1955-05-09,1.44,282.033167736821,69.41176470588235
1955-05-10,1.39,244.87245925878608,67.46987951807229
1955-05-11,1.42,210.18319623966505,73.17073170731707
1955-05-12,1.44,228.03097714647444,77.77777777777777
1955-05-13,1.43,207.3612600281592,76.54320987654319
1955-05-16,1.41,169.96391025203192,83.1168831168831
1955-05-17,1.39,145.9049583872726,93.05555555555556
1955-05-18,1.41,90.61253906250002,95.83333333333333
1955-05-19,1.44,87.85792570567712,92.0
1955-05-20,1.42,51.46542191505432,79.74683544303795
1955-05-23,1.43,25.89517210753398,78.74999999999999
1955-05-24,1.44,25.688150285556823,84.6153846153846
1955-05-25,1.47,36.49404539024987,79.26829268292683
1955-05-26,1.43,33.64034434423684,74.39024390243902
1955-05-27,1.41,47.24364914000034,76.24999999999997
1955-05-31,1.39,34.803249067743124,73.74999999999999
1955-06-01,1.4,30.444856723747527,72.83950617283948
1955-06-02,1.36,19.77942509015793,72.15189873417722
1955-06-03,1.32,20.451869334279472,69.23076923076923
1955-06-06,1.35,60.180664062500135,77.63157894736842
1955-06-07,1.36,102.5518565221812,86.3013698630137
1955-06-08,1.43,165.74925713020772,104.28571428571428
1955-06-09,1.44,193.6832839286932,105.71428571428574
1955-06-10,1.47,196.754455566406,110.00000000000001
1955-06-13,1.47,186.38849358622863,104.16666666666666
1955-06-14,1.44,216.0493827160493,102.8169014084507
1955-06-15,1.49,321.319651667976,109.8591549295775
1955-06-16,1.5,349.79656800731755,120.58823529411762
1955-06-17,1.45,237.23830529511588,119.69696969696967
1955-06-20,1.41,201.5375069687615,131.14754098360658
1955-06-21,1.36,170.9768390545519,122.95081967213117
1955-06-22,1.37,140.6088115565876,120.9677419354839
1955-06-23,1.37,140.6088115565876,124.59016393442623
1955-06-24,1.33,66.97948485384038,114.51612903225809
1955-06-27,1.37,69.88588011188281,114.0625
1955-06-28,1.4,67.8385415250163,122.22222222222219
1955-06-29,1.45,54.77421133713807,130.15873015873015
1955-06-30,1.47,40.58347203170243,140.98360655737702
1955-07-01,1.46,28.982014157952896,131.74603174603172
1955-07-05,1.48,36.1960753196134,134.92063492063494
1955-07-06,1.53,55.5548135539345,150.81967213114754
1955-07-07,1.52,56.033811855700975,145.16129032258064
1955-07-08,1.51,66.15033654716309,143.5483870967742
1955-07-11,1.55,144.140625,142.1875
1955-07-12,1.55,208.02314137145976,142.1875
1955-07-13,1.6,216.04938271604956,150.0
1955-07-14,1.57,202.97776953156983,145.3125
1955-07-15,1.57,148.8619831296,141.53846153846152
1955-07-18,1.55,121.87680775634357,134.84848484848487
1955-07-19,1.55,144.140625,134.84848484848487
1955-07-20,1.64,196.30251663359985,152.3076923076923
1955-07-21,1.66,231.75074468413385,155.38461538461536
1955-07-22,1.66,201.26603500129275,147.7611940298507
1955-07-25,1.68,196.75445556640625,143.47826086956525
1955-07-26,1.68,178.90976366373712,140.0
1955-07-27,1.72,188.28235607599487,135.6164383561644
1955-07-28,1.73,244.32577106210692,130.66666666666666
1955-07-29,1.75,218.46888848571191,139.7260273972603
1955-08-01,1.83,280.8194980806124,150.68493150684935
1955-08-02,1.86,332.2081337872548,158.33333333333334
1955-08-03,1.9,329.25827795443354,156.75675675675674
1955-08-04,1.91,325.3308706821419,154.66666666666663
1955-08-05,1.89,232.1506250000001,145.4545454545454
1955-08-08,1.88,216.0493827160493,141.02564102564102
1955-08-09,1.88,225.17657642648908,144.15584415584414
1955-08-10,1.89,205.14275771581424,139.2405063291139
1955-08-11,1.87,169.1255950060428,136.7088607594937
1955-08-12,1.84,114.73208462181842,132.91139240506328
1955-08-15,1.86,107.36,138.46153846153845
1955-08-16,1.86,107.36,141.5584415584416
1955-08-17,1.88,76.96239176272913,137.9746835443038
1955-08-18,1.82,59.303564608324,127.49999999999999
1955-08-19,1.8,41.62967010450114,116.8674698795181
1955-08-22,1.84,66.42219043815203,104.44444444444443
1955-08-23,1.86,73.77676919921497,111.36363636363637
1955-08-24,1.92,87.85792570567712,106.4516129032258
1955-08-25,1.93,91.80231462980232,107.5268817204301
1955-08-26,1.95,95.07547298681789,109.6774193548387
1955-08-29,2.04,133.66028003551685,124.17582417582418
1955-08-30,2.07,147.71117819821038,127.47252747252746
1955-08-31,2.09,151.2770311922749,127.17391304347822
1955-09-01,2.1,182.36906825028552,125.8064516129032
1955-09-02,2.09,177.02890555241106,122.34042553191489
1955-09-06,2.09,170.29295535423154,108.99999999999999
1955-09-07,2.11,210.12824671545428,110.99999999999999
1955-09-08,2.1,189.4500805814731,114.28571428571428
1955-09-09,2.11,210.12824671545428,113.1313131313131
1955-09-12,2.09,239.23625572678037,108.99999999999999
1955-09-13,2.08,279.7591670993053,100.0
1955-09-14,2.06,246.38660746443725,96.19047619047618
1955-09-15,2.04,302.7826003086421,98.05825242718447
1955-09-16,2.02,346.0117259624787,98.03921568627452
1955-09-19,1.98,278.0135639196795,94.11764705882352
1955-09-20,1.96,243.2213672648987,90.29126213592231
1955-09-21,1.98,267.55015580686944,94.11764705882352
1955-09-22,2.01,312.9598020854232,97.05882352941173
1955-09-23,2.04,363.9396266778696,100.0
1955-09-26,2.08,373.562047079879,101.94174757281553
1955-09-27,2.08,335.3147386069199,100.0
1955-09-28,2.12,396.809699444913,107.84313725490198
1955-09-29,2.12,383.05801660636007,112.00000000000001
1955-09-30,2.15,396.9399034604488,114.99999999999999
1955-10-03,2.18,383.67833565918767,122.44897959183673
1955-10-04,2.2,460.2044746332413,124.48979591836738
1955-10-05,2.23,525.6666431400329,125.25252525252526
1955-10-06,2.22,550.6578844498861,124.24242424242426
1955-10-07,2.22,532.2658933777594,124.24242424242426
1955-10-10,2.23,622.8760209936909,123.0
1955-10-11,2.24,729.2707524362922,126.2626262626263
1955-10-13,2.27,699.407750926255,127.0
1955-10-14,2.3,718.0045334781069,132.3232323232323
1955-10-17,2.29,557.6544748306529,136.08247422680412
1955-10-18,2.27,517.5234587195082,136.45833333333334
1955-10-19,2.27,468.6356577862748,141.4893617021277
1955-10-20,2.23,429.6026056865097,137.2340425531915
1955-10-21,2.21,454.7778668699425,135.1063829787234
1955-10-24,2.21,383.97621757966726,135.1063829787234
1955-10-25,2.2,362.727901234568,129.16666666666669
1955-10-26,2.23,459.43217838454586,127.55102040816327
1955-10-27,2.22,514.5191868074986,124.24242424242426
1955-10-28,2.19,572.3893497897419,119.0
1955-10-31,2.15,506.5569328875087,114.99999999999999
1955-11-01,2.1,452.0709692779222,112.12121212121211
1955-11-02,2.06,475.5225140564633,103.96039603960396
1955-11-03,2.01,363.34231164126135,100.99999999999997
1955-11-04,1.96,284.16000000000014,96.0
1955-11-07,2.0,261.949493906948,100.0
1955-11-08,2.0,242.64992702702287,100.0
1955-11-09,2.08,311.947542807317,105.94059405940595
1955-11-10,2.12,321.0140430838119,109.9009900990099
1955-11-14,2.2,327.48905505040415,120.00000000000001
1955-11-15,2.3,424.2482534712363,129.99999999999997
1955-11-16,2.34,476.7075545529486,131.68316831683165
1955-11-17,2.27,360.01991785785066,124.75247524752477
1955-11-18,2.35,428.377914524954,142.26804123711344
1955-11-21,2.4,406.2499999999997,155.31914893617022
1955-11-22,2.38,428.0915502393923,173.5632183908046
1955-11-23,2.44,483.3923040328434,177.27272727272725
1955-11-25,2.42,494.2027689245832,168.88888888888886
1955-11-28,2.42,494.2027689245832,168.88888888888886
1955-11-29,2.42,374.1175938977146,171.91011235955057
1955-11-30,2.44,366.79581437362697,171.1111111111111
1955-12-01,2.42,351.6781809453393,175.0
1955-12-02,2.36,289.413393853384,171.26436781609192
1955-12-05,2.4,316.49312786339027,175.8620689655172
1955-12-06,2.45,311.67126110605017,175.28089887640454
1955-12-07,2.51,343.1089003371886,169.89247311827955
1955-12-08,2.5,316.49312786339027,157.73195876288662
1955-12-09,2.52,259.5818845529137,152.0
1955-12-12,2.52,236.9383045972965,149.5049504950495
1955-12-13,2.52,209.44805641454573,144.66019417475727
1955-12-14,2.57,227.7925088960354,149.5145631067961
1955-12-15,2.56,236.5988629371856,148.54368932038832
1955-12-16,2.55,238.4771259413525,142.85714285714283
1955-12-19,2.58,254.68876064849323,143.39622641509436
1955-12-20,2.6,258.1345127652942,136.36363636363632
1955-12-21,2.65,303.2896436451938,138.7387387387387
1955-12-22,2.66,336.7724677249759,133.33333333333334
1955-12-23,2.67,324.6129825418153,111.90476190476191
1955-12-27,2.65,312.0327329412562,107.03125
1955-12-28,2.63,282.9936706704036,113.8211382113821
1955-12-29,2.54,279.35805898599045,104.83870967741935
1955-12-30,2.5,272.10886297820446,100.0
1956-01-03,2.5,240.79149102749423,93.79844961240309
1956-01-04,2.5,226.36851680941268,98.41269841269842
1956-01-05,2.52,196.75445556640625,106.55737704918033
1956-01-06,2.52,190.6517399136773,110.00000000000001
1956-01-09,2.58,206.43641889289583,115.00000000000003
1956-01-10,2.51,129.17868133417238,118.26086956521738
1956-01-11,2.55,130.29225899486744,127.6785714285714
1956-01-12,2.53,114.73208462181842,134.2592592592592
1956-01-13,2.5,100.85509638473684,142.71844660194174
1956-01-16,2.46,91.93548920749784,141.17647058823528
1956-01-17,2.42,79.75307126249803,126.16822429906537
1956-01-18,2.41,70.19168932110796,125.23364485981307
1956-01-19,2.35,56.81740761308305,117.59259259259261
1956-01-20,2.3,41.18271291401956,109.09090909090904
1956-01-23,2.26,36.725214109487816,103.60360360360357
1956-01-24,2.26,39.37356751913663,88.33333333333333
1956-01-25,2.28,50.06192266056093,85.36585365853657
1956-01-26,2.28,56.03381185570085,78.12499999999997
1956-01-27,2.3,68.0760628627598,70.37037037037035
1956-01-30,2.34,95.07547298681772,72.05882352941175
1956-01-31,2.32,96.3033242604558,70.58823529411762
1956-02-01,2.3,82.07511084706667,72.93233082706764
1956-02-02,2.25,57.01669897173469,75.78125
1956-02-03,2.26,50.63055868554378,75.19379844961239
1956-02-06,2.22,29.765294874621407,69.46564885496184
1956-02-07,2.2,25.151881608662173,69.23076923076923
1956-02-08,2.25,26.8780889771644,78.57142857142858
1956-02-09,2.28,33.78146401974722,89.99999999999999
1956-02-10,2.33,37.93352797077103,104.38596491228074
1956-02-13,2.33,30.49615322099581,108.03571428571428
1956-02-14,2.32,23.669104569359977,110.90909090909089
1956-02-15,2.37,27.577454278046144,111.60714285714283
1956-02-16,2.38,32.0979051294465,110.61946902654869
1956-02-17,2.37,29.89172555079311,119.44444444444441
1956-02-20,2.36,25.437837890633432,126.92307692307692
1956-02-21,2.41,33.991144578291085,133.98058252427188
1956-02-23,2.42,29.16892200919792,126.16822429906537
1956-02-24,2.41,20.547116433975088,125.23364485981307
1956-02-27,2.36,12.79921635964656,122.64150943396226
1956-02-28,2.28,1.7737927003277365,107.27272727272722
1956-02-29,2.3,5.392065327981244,109.09090909090904
1956-03-01,2.18,-8.67145847362133,86.32478632478634
1956-03-02,2.06,-24.50819894384233,71.66666666666669
1956-03-05,2.15,-10.425427340102,74.79674796747966
1956-03-06,2.18,-3.587076702411063,67.6923076923077
1956-03-07,2.29,11.204529551597432,69.62962962962962
1956-03-08,2.29,13.221793884053069,67.15328467153283
1956-03-09,2.28,17.479727001401212,66.42335766423355
1956-03-12,2.32,35.58077120019556,69.34306569343063
1956-03-13,2.33,51.546707441858096,71.3235294117647
1956-03-14,2.4,84.2366742557972,80.45112781954886
1956-03-15,2.37,93.28989687471984,91.12903225806453
1956-03-16,2.38,117.4120158267388,103.4188034188034
1956-03-19,2.37,97.18478506250004,97.50000000000001
1956-03-20,2.27,65.9523650625,90.75630252100841
1956-03-21,2.25,36.92310296254955,80.0
1956-03-22,2.22,20.245395211014426,74.80314960629923
1956-03-23,2.17,-5.343986023837221,75.0
1956-03-26,2.13,-26.44586886839313,70.39999999999999
1956-03-27,2.12,-32.62791094027475,72.35772357723577
1956-03-28,2.2,-11.77588825271638,74.60317460317462
1956-03-29,2.3,-8.242854399703637,79.68749999999997
1956-03-30,2.3,-15.653633777006204,76.92307692307689
1956-04-02,2.35,-4.947483143013976,78.03030303030303
1956-04-03,2.36,-12.483748730033817,85.82677165354329
1956-04-04,2.43,1.6631660166672058,85.49618320610688
1956-04-05,2.38,-6.449445871104375,81.6793893129771
1956-04-06,2.38,-6.449445871104375,84.49612403100775
1956-04-09,2.46,3.319221002898942,86.36363636363636
1956-04-10,2.48,10.2923167433403,86.46616541353383
1956-04-11,2.57,40.63210631346421,83.57142857142857
1956-04-12,2.56,29.45382716049383,81.56028368794328
1956-04-13,2.68,43.17752098641394,91.42857142857146
1956-04-16,2.75,44.09067949868803,92.3076923076923
1956-04-17,2.7,36.04889600000003,84.93150684931507
1956-04-18,2.75,41.817103885461535,80.92105263157893
1956-04-19,2.75,41.817103885461535,77.41935483870968
1956-04-20,2.75,41.817103885461535,77.41935483870968
1956-04-23,2.73,27.326292912537298,67.48466257668713
1956-04-24,2.7,23.73575009405613,66.66666666666667
1956-04-25,2.73,31.368084194394207,65.45454545454545
1956-04-26,2.7,19.94336610993157,66.66666666666667
1956-04-27,2.68,12.887481530758782,65.4320987654321
1956-04-30,2.69,6.175820125541143,64.02439024390245
1956-05-01,2.65,-1.4953007850372346,61.585365853658544
1956-05-02,2.62,-7.282840118454514,58.78787878787881
1956-05-03,2.56,-12.90838069821092,55.15151515151517
1956-05-04,2.54,-13.00147840483462,53.93939393939395
1956-05-07,2.49,-7.64455145455023,50.00000000000002
1956-05-08,2.51,1.6096256256000083,54.93827160493825
1956-05-09,2.56,9.95116277760002,58.02469135802468
1956-05-10,2.6,16.98585600000002,59.50920245398774
1956-05-11,2.61,15.069404675135312,64.1509433962264
1956-05-14,2.65,22.287293346985717,64.59627329192546
1956-05-15,2.65,11.302436602376687,66.66666666666666
1956-05-16,2.71,35.888366346674786,75.97402597402596
1956-05-17,2.67,20.194424875181127,79.19463087248322
1956-05-18,2.65,20.365330051315688,75.49668874172184
1956-05-21,2.65,26.247696000000037,84.02777777777777
1956-05-22,2.65,34.66138203430575,90.6474820143885
1956-05-23,2.68,50.410346655989535,88.7323943661972
1956-05-24,2.65,46.18921210334606,84.02777777777777
1956-05-25,2.61,52.15652469085579,82.51748251748252
1956-05-28,2.54,48.73854281538448,80.14184397163122
1956-05-29,2.53,57.05375633923941,82.01438848920863
1956-05-31,2.57,67.22404974251629,82.2695035460993
1956-06-01,2.55,56.46648767754239,77.08333333333333
1956-06-04,2.52,49.23228029250855,77.46478873239437
1956-06-05,2.5,39.5881947248617,74.82517482517483
1956-06-06,2.54,38.82620021724794,76.3888888888889
1956-06-07,2.54,43.67556938561194,72.78911564625852
1956-06-08,2.54,48.73854281538448,77.62237762237763
1956-06-11,2.55,64.97975308641975,80.85106382978724
1956-06-12,2.51,52.146206808278286,80.5755395683453
1956-06-13,2.52,66.03141352317114,80.0
1956-06-14,2.5,66.7513318762379,83.8235294117647
1956-06-15,2.49,49.99173056790125,88.63636363636364
1956-06-18,2.43,29.028517204633214,80.0
1956-06-19,2.38,8.86396403545444,74.99999999999997
1956-06-20,2.42,16.36912795349097,69.23076923076923
1956-06-21,2.41,16.443762750468505,67.36111111111114
1956-06-22,2.43,10.517667472886604,65.3061224489796
1956-06-25,2.49,19.809032239737668,69.38775510204083
1956-06-26,2.52,27.82293315384885,75.0
1956-06-27,2.54,34.17971175819554,70.46979865771812
1956-06-28,2.44,5.073000684189588,62.66666666666667
1956-06-29,2.42,0.0,66.89655172413794
1956-07-02,2.38,-4.88704867026396,68.79432624113475
1956-07-03,2.34,-3.346982379249075,72.05882352941175
1956-07-05,2.29,1.7659617634202096,67.15328467153283
1956-07-06,2.33,5.320361240847538,70.07299270072991
1956-07-09,2.34,32.75089422566213,75.93984962406013
1956-07-10,2.3,55.3969399848589,67.88321167883208
1956-07-11,2.37,47.65207151864068,69.2857142857143
1956-07-12,2.36,37.34790438365088,62.75862068965517
1956-07-13,2.3,1.7581996649910003,56.4625850340136
1956-07-16,2.24,-8.451729539783537,53.42465753424659
1956-07-17,2.24,-6.835022088383591,51.35135135135136
1956-07-18,2.29,-5.072948893312446,49.673202614379086
1956-07-19,2.29,-6.692136522946257,50.6578947368421
1956-07-20,2.26,-21.369906925154325,49.66887417218542
1956-07-23,2.28,-14.346324465923477,47.09677419354836
1956-07-24,2.29,-14.289485686314372,47.741935483870954
1956-07-25,2.37,0.0,48.12499999999999
1956-07-26,2.34,12.917174111635465,49.04458598726114
1956-07-27,2.31,11.100969086419733,47.13375796178343
1956-07-30,2.33,21.342178102595355,50.32258064516129
1956-07-31,2.3,26.20379330239262,48.38709677419353
1956-08-01,2.31,38.334181827640656,40.85365853658538
1956-08-02,2.27,31.449816765368887,36.74698795180724
1956-08-03,2.24,7.473489515743514,34.93975903614459
1956-08-06,2.33,5.320361240847538,38.69047619047621
1956-08-07,2.36,10.850247676359114,40.47619047619047
1956-08-08,2.43,14.328273540831882,41.27906976744187
1956-08-09,2.41,8.747719523304287,39.30635838150289
1956-08-10,2.48,8.487981502817332,41.7142857142857
1956-08-13,2.56,33.86037367712975,39.89071038251366
1956-08-14,2.59,40.24624046646947,39.24731182795698
1956-08-15,2.65,34.66138203430575,39.47368421052633
1956-08-16,2.69,38.421132047932936,40.83769633507855
1956-08-17,2.7,21.821113073495923,42.85714285714288
1956-08-20,2.78,39.06547464430332,47.872340425531924
1956-08-21,2.8,19.14969891749443,48.93617021276595
1956-08-22,2.86,16.98585600000002,51.32275132275132
1956-08-23,2.84,22.41039618697087,51.871657754010684
1956-08-24,2.8,7.473489515743426,52.17391304347825
1956-08-27,2.77,2.9409805953145574,48.924731182795696
1956-08-28,2.7,-7.076773444436812,45.16129032258065
1956-08-29,2.73,0.0,45.21276595744681
1956-08-30,2.74,6.058918600559626,50.54945054945055
1956-08-31,2.66,-9.86863291521155,47.777777777777786
1956-09-04,2.64,-8.59695778082611,43.47826086956521
1956-09-05,2.7,3.0186561953550406,45.16129032258065
1956-09-06,2.7,1.4953011756444925,40.62500000000002
1956-09-07,2.7,7.763468412128494,39.896373056994825
1956-09-10,2.73,17.881437415563806,40.000000000000014
1956-09-11,2.75,33.15911928657442,34.80392156862744
1956-09-12,2.82,51.9363072330212,36.23188405797102
1956-09-13,2.82,64.51255407876728,34.92822966507176
1956-09-14,2.82,59.331464267112906,34.28571428571428
1956-09-17,2.87,57.96749296132475,37.32057416267944
1956-09-18,2.86,46.409999999999926,36.8421052631579
1956-09-19,2.95,63.20220966569856,39.81042654028437
1956-09-20,2.93,49.4469257526887,39.52380952380952
1956-09-21,2.92,47.41711580827581,38.38862559241707
1956-09-24,2.93,36.64486563169911,40.191387559808625
1956-09-25,2.93,45.01917694305367,40.86538461538463
1956-09-26,2.97,57.77649410219743,44.1747572815534
1956-09-27,2.96,55.66226608491927,45.09803921568627
1956-09-28,2.91,45.4080532935826,44.059405940594054
1956-10-01,2.85,27.891082666846437,43.939393939393945
1956-10-02,2.84,31.913688628107707,44.89795918367348
1956-10-03,2.88,48.25451270428584,45.45454545454546
1956-10-04,2.88,65.28562508423919,43.283582089552255
1956-10-05,2.92,77.4390979947615,43.13725490196079
1956-10-08,2.96,75.96826454662755,42.30769230769229
1956-10-09,2.95,79.11309656579316,41.82692307692308
1956-10-10,3.01,103.54658445739976,41.98113207547167
1956-10-11,2.93,88.6733005056001,38.20754716981132
1956-10-15,2.93,77.06617875803174,36.27906976744186
1956-10-16,2.89,67.59324289232617,32.568807339449535
1956-10-17,2.97,86.93513277580844,35.00000000000001
1956-10-18,2.97,84.02002083308395,33.18385650224216
1956-10-19,2.93,85.68447560352472,31.98198198198199
1956-10-22,2.88,70.59558517284461,29.729729729729716
1956-10-23,2.86,71.27899176959995,28.251121076233176
1956-10-24,2.85,71.62559332851242,27.23214285714284
1956-10-25,2.86,91.88412148686793,25.991189427312776
1956-10-26,2.86,108.52412345739748,24.347826086956537
1956-10-29,2.86,95.07547298681789,24.890829694323145
1956-10-30,2.82,87.46848209320478,24.22907488986783
1956-10-31,2.86,91.88412148686793,25.991189427312776
1956-11-01,2.85,71.62559332851242,27.802690582959656
1956-11-02,2.86,65.9059529348165,29.41176470588236
1956-11-05,2.87,63.00192017505368,29.864253393665162
1956-11-06,2.87,91.41161236725348,30.454545454545446
1956-11-07,2.9,106.2198789888253,30.04484304932735
1956-11-08,2.94,132.85281545958506,32.432432432432414
1956-11-09,2.94,149.18729286806968,34.24657534246576
1956-11-13,2.94,171.67357158467632,36.74418604651164
1956-11-14,3.0,174.82822615805148,42.85714285714286
1956-11-15,3.01,173.78052548984533,46.11650485436891
1956-11-16,3.0,189.4500805814731,49.25373134328359
1956-11-19,3.0,156.7388755879608,53.06122448979591
1956-11-20,3.01,164.61713954388455,50.499999999999986
1956-11-21,3.07,217.42575251660773,53.49999999999999
1956-11-23,3.1,266.8214320540676,49.03846153846154
1956-11-26,3.16,296.0556900933204,49.0566037735849
1956-11-27,3.12,244.56919376326533,41.81818181818182
1956-11-28,3.03,206.4986631824284,31.739130434782602
1956-11-29,3.03,223.0998507620739,29.487179487179493
1956-11-30,3.04,216.04938271604956,33.920704845814974
1956-12-03,3.06,218.81869264146752,30.2127659574468
1956-12-04,3.07,181.55297321065075,27.916666666666657
1956-12-05,3.14,224.231468018825,31.93277310924372
1956-12-06,3.14,241.4056253534085,28.688524590163933
1956-12-07,3.19,251.34926400208772,31.818181818181813
1956-12-10,3.22,284.16000000000014,33.057851239669425
1956-12-11,3.22,277.55094985247763,33.057851239669425
1956-12-12,3.25,320.1748126939262,33.19672131147542
1956-12-13,3.24,337.7115105847824,33.88429752066118
1956-12-14,3.25,278.5382410927906,37.71186440677967
1956-12-17,3.29,277.69008143692554,37.083333333333336
1956-12-18,3.26,223.9256253630348,33.06122448979589
1956-12-19,3.32,260.1506181461629,32.27091633466137
1956-12-20,3.27,202.2625120253509,30.800000000000004
1956-12-21,3.19,141.10314252320677,26.58730158730158
1956-12-24,3.11,107.8942605928451,23.412698412698397
1956-12-26,3.22,117.99171646950306,27.77777777777779
1956-12-27,3.23,107.87438114837144,25.680933852140075
1956-12-28,3.22,102.28721261626411,25.78125
1956-12-31,3.22,79.98831163184468,26.274509803921585
1957-01-01,3.22,74.90062500000008,24.8062015503876
1957-01-02,3.17,50.92907707288501,21.923076923076913
1957-01-03,3.1,41.96242689533216,16.981132075471695
1957-01-04,3.07,44.5178116051906,15.413533834586456
1957-01-07,3.1,56.86559425612703,16.104868913857693
1957-01-08,3.05,62.83370355316953,15.094339622641506
1957-01-09,3.12,70.59558517284461,18.63117870722435
1957-01-10,3.06,55.5548135539345,20.472440944881896
1957-01-11,3.06,75.12944017792786,22.4
1957-01-14,3.14,100.12570958826518,25.6
1957-01-15,3.1,73.77676919921497,24.0
1957-01-16,3.12,78.30491693339422,23.809523809523814
1957-01-17,3.06,64.97975308641975,21.42857142857142
1957-01-18,3.02,49.75356974593503,17.054263565891482
1957-01-21,3.02,45.44439735646471,20.318725099601597
1957-01-22,3.02,31.53197418205047,18.43137254901961
1957-01-23,3.11,47.926207426441295,22.92490118577075
1957-01-24,3.16,57.67102727604178,26.400000000000002
1957-01-25,3.17,48.83650453071476,28.861788617886177
1957-01-28,3.23,62.68441756384513,33.4710743801653
1957-01-29,3.18,35.02693698405117,31.950207468879665
1957-01-30,3.17,37.01451175383825,34.89361702127658
1957-01-31,3.12,30.342777216377613,35.6521739130435
1957-02-01,3.08,22.104701025655736,36.28318584070798
1957-02-04,3.09,23.698216025363283,36.72566371681416
1957-02-05,3.05,11.217610513741905,33.77192982456141
1957-02-06,3.08,17.229259519326256,35.08771929824563
1957-02-07,3.03,17.543483720374887,31.739130434782602
1957-02-08,3.0,22.77376631548251,28.205128205128215
1957-02-11,3.0,24.51212889064685,29.31034482758621
1957-02-12,3.0,17.73756992669757,30.434782608695656
1957-02-13,2.98,14.62915877237718,32.44444444444446
1957-02-14,3.0,11.417552235013485,32.74336283185841
1957-02-15,3.04,11.257037148889529,36.93693693693694
1957-02-18,3.1,21.943515588914053,40.90909090909089
1957-02-19,3.1,12.507323455657748,37.77777777777778
1957-02-20,3.19,40.50515255057601,39.91228070175439
1957-02-21,3.2,42.27527439264394,37.33905579399141
1957-02-25,3.22,54.110459644349305,38.19742489270386
1957-02-26,3.24,41.629670104501024,39.655172413793125
1957-02-27,3.29,50.57670676359498,38.81856540084387
1957-02-28,3.28,57.0452818918092,37.81512605042017
1957-03-01,3.24,60.180664062500135,36.70886075949367
1957-03-04,3.18,52.84257556685614,34.74576271186442
1957-03-05,3.15,49.23228029250844,30.70539419087135
1957-03-06,3.19,54.77421133713807,31.818181818181813
1957-03-07,3.19,54.77421133713807,32.365145228215766
1957-03-08,3.2,56.72409863381984,35.593220338983066
1957-03-11,3.19,63.74434071106472,39.91228070175439
1957-03-12,3.16,49.03360196384945,37.39130434782609
1957-03-13,3.17,53.05855497361165,45.41284403669723
1957-03-14,3.14,45.29626812864629,52.42718446601942
1957-03-15,3.1,36.11913744210005,44.18604651162792
1957-03-18,3.02,22.602742463571968,38.53211009174311
1957-03-19,3.02,17.60770635716218,31.877729257641917
1957-03-20,3.0,8.416578473393965,31.00436681222707
1957-03-21,2.97,4.144532699394188,30.263157894736857
1957-03-22,2.97,4.144532699394188,28.017241379310363
1957-03-25,2.98,-2.640118320987672,27.896995708154492
1957-03-26,2.94,-8.982827605350508,22.500000000000007
1957-03-27,2.99,-1.326681469135793,26.16033755274263
1957-03-28,2.96,-5.227611654320974,24.369747899159666
1957-03-29,2.96,-6.480783027990267,24.894514767932474
1957-04-01,2.96,-13.580183000053792,30.3964757709251
1957-04-02,2.97,-15.748232243771376,32.00000000000001
1957-04-03,3.06,-12.069938795505998,37.83783783783783
1957-04-04,3.08,-5.030425997464405,41.93548387096775
1957-04-05,3.08,6.765847545042414,44.60093896713615
1957-04-08,3.1,9.56611465643402,46.22641509433962
1957-04-09,3.09,6.743043953146977,40.45454545454543
1957-04-10,3.14,10.874809426200136,36.521739130434796
1957-04-11,3.16,12.2521915190678,37.39130434782609
1957-04-12,3.16,2.5722159855434468,34.46808510638297
1957-04-15,3.14,0.0,33.05084745762714
1957-04-16,3.11,-9.660262587355817,27.98353909465019
1957-04-17,3.12,-11.8555668312875,31.092436974789916
1957-04-18,3.08,-16.28960731272404,29.41176470588236
1957-04-19,3.08,-19.33791901628093,25.20325203252034
1957-04-22,3.04,-22.49775308089089,22.580645161290324
1957-04-23,3.02,-25.441986565736507,17.50972762645915
1957-04-24,3.02,-29.00231630989699,17.96875
1957-04-25,3.02,-26.35260811301312,12.686567164179108
1957-04-26,3.02,-31.533924129974988,9.818181818181815
1957-04-29,3.0,-29.15747889348036,11.111111111111093
1957-04-30,3.01,-20.731023607285422,9.45454545454545
1957-05-01,3.03,-9.899135513892832,10.18181818181818
