DATE,IC4WSA,3m growth rate,12m growth rate
1997-09-27,315250,-16.462559633947983,-8.023340627279364
1997-10-04,314750,-15.205520185713794,-8.302986161689729
1997-10-11,312500,-13.725957567499249,-8.692476260043824
1997-10-18,312750,-9.043713745804803,-7.470414201183429
1997-10-25,310000,-4.695844499596169,-8.55457227138643
1997-11-01,310500,-4.384604503580447,-8.339483394833946
1997-11-08,311250,-15.359418993734652,-7.640949554896137
1997-11-15,313000,-18.822039999496177,-7.601476014760145
1997-11-22,313750,-20.95713354412071,-7.037037037037042
1997-11-29,315000,-15.709395359250312,-6.528189910979232
1997-12-06,317250,-5.183785121647433,-7.776162790697672
1997-12-13,316750,-2.791607371487792,-8.585858585858585
1997-12-20,317000,2.2390176304397214,-8.711303095752342
1997-12-27,313250,-1.8926910007319608,-11.386138613861386
1998-01-03,312000,-0.6384656377446563,-11.237553342816497
1998-01-10,314000,1.6083312457702004,-8.853410740203193
1998-01-17,321750,16.045270972494443,-6.263656227239622
1998-01-24,322750,16.739703437036546,-4.7935103244837745
1998-01-31,323500,16.69700217231882,-3.576751117734722
1998-02-07,318500,7.216196489103832,-4.426106526631656
1998-02-14,313500,-0.3183443555890397,-3.6126056879323576
1998-02-21,318500,4.519068739521392,-0.7014809041309467
1998-02-28,319000,2.224785787611716,0.3933910306844979
1998-03-07,318250,1.9077364096520943,0.0
1998-03-14,317750,0.9497361168809616,-0.6254886630179812
1998-03-21,316250,3.886189796893036,-0.5503144654088077
1998-03-28,315000,3.9019836722825607,-1.253918495297801
1998-04-04,316000,2.5722159855434468,-1.5576323987538943
1998-04-11,312250,-11.297560114138385,-3.552123552123554
1998-04-18,311250,-13.508697634297572,-3.935185185185186
1998-04-25,311000,-14.582979950467646,-4.892966360856265
1998-05-02,309000,-11.40766038638299,-6.716981132075473
1998-05-09,309500,-5.006818608832098,-5.712109672505717
1998-05-16,309000,-11.40766038638299,-6.292645943896891
1998-05-23,308500,-12.530238722910235,-4.930662557781207
1998-05-30,313000,-6.437094291649503,-1.9577133907595967
1998-06-06,313000,-5.846793877371348,-2.795031055900621
1998-06-13,314500,-2.1951340020663346,-3.305149884704073
1998-06-20,324500,12.620276531504103,-0.2305918524212136
1998-06-27,338000,30.89361755756037,3.840245775729656
1998-07-04,352000,61.495663733961095,6.747536012130406
1998-07-11,351750,63.11690932681753,7.240853658536595
1998-07-18,343250,48.38863078885205,5.859676175790285
1998-07-25,333000,34.87858971090594,3.9812646370023463
1998-08-01,324250,20.46956040540344,3.3466135458167345
1998-08-08,323250,19.76232443165531,2.945859872611467
1998-08-15,321500,17.951436812351428,-0.9244992295839749
1998-08-22,313250,0.3198717958950547,-5.003790750568616
1998-08-29,309000,-5.01466308557027,-7.137490608564989
1998-09-05,308250,-7.715292095897297,-6.235741444866916
1998-09-12,307250,-19.62726231235695,-4.432348367029548
1998-09-19,308000,-31.049715117937804,-3.4482758620689613
1998-09-26,304000,-44.368127177105386,-3.568596352101505
1998-10-03,301250,-46.20129795981689,-4.28911834789516
1998-10-10,304250,-38.27229023554673,-2.639999999999998
1998-10-17,307500,-27.28842592847851,-1.6786570743405282
1998-10-24,311250,-15.098082002414436,0.40322580645162365
1998-10-31,312750,-12.37356579365042,0.7246376811594235
1998-11-07,312750,-10.450046551771251,0.48192771084336616
1998-11-14,316750,4.54473727508482,1.198083067092659
1998-11-21,315500,8.683480181035641,0.5577689243027928
1998-11-28,316000,10.44243910493292,0.31746031746031633
1998-12-05,318500,15.470269771562384,0.3940110323088941
1998-12-12,311250,4.288056581919419,-1.7363851617995252
1998-12-19,309500,7.435616177172921,-2.3659305993690816
1998-12-26,316000,21.07099403680095,0.8778930566640142
1999-01-02,317250,18.218154541012765,1.6826923076923128
1999-01-09,327250,28.2738531411713,4.219745222929938
1999-01-16,337750,38.65769947210402,4.972804972804967
1999-01-23,331500,26.224848322917914,2.71107668474051
1999-01-30,325000,16.612248774018212,0.46367851622874934
1999-02-06,311500,-6.466817901257183,-2.197802197802201
1999-02-13,304750,-12.948270708950847,-2.7910685805422664
1999-02-20,302500,-16.02438647425306,-5.023547880690737
1999-02-27,301500,-19.700744405215808,-5.485893416927901
1999-03-06,303750,-9.29573551495847,-4.556166535742346
1999-03-13,302750,-8.442485624511386,-4.720692368214008
1999-03-20,303500,-14.908446771922913,-4.031620553359683
1999-03-27,302750,-17.066482791154957,-3.888888888888886
1999-04-03,305250,-24.29857240960246,-3.401898734177211
1999-04-10,308000,-30.845342423973864,-1.3610888710968827
1999-04-17,310250,-23.27921643560393,-0.3212851405622441
1999-04-24,308500,-18.81286245103464,-0.8038585209003246
1999-05-01,305000,-8.089071507835177,-1.2944983818770184
1999-05-08,302750,-2.599373557526896,-2.1809369951534707
1999-05-15,299500,-3.9083189832475496,-3.074433656957931
1999-05-22,301250,-0.3312626554941134,-2.350081037277152
1999-05-29,303000,-0.9840023596686788,-3.194888178913735
1999-06-05,301250,-1.967153049716064,-3.753993610223638
1999-06-12,298500,-6.428722196296832,-5.087440381558029
1999-06-19,297000,-7.3833240338542545,-8.47457627118644
1999-06-26,294000,-13.946877987236682,-13.017751479289942
1999-07-03,290000,-21.406048306034165,-17.613636363636363
1999-07-10,289500,-24.186401393318203,-17.697228144989342
1999-07-17,293750,-17.796401831806563,-14.42097596504006
1999-07-24,297500,-9.479170947434689,-10.660660660660659
1999-07-31,300750,-2.6163749698314698,-7.247494217424821
1999-08-07,302500,4.067281310820392,-6.419180201082753
1999-08-14,298250,-3.924293439771287,-7.2317262830482125
1999-08-21,293250,-12.263244710246468,-6.38467677573823
1999-08-28,290750,-13.22978545584853,-5.90614886731392
1999-09-04,289500,-11.525741728987692,-6.082725060827254
1999-09-11,286750,-13.106376266997977,-6.672091131000812
1999-09-18,285500,-11.072695462481196,-7.3051948051948035
1999-09-25,289500,-0.6878736306715205,-4.7697368421052655
1999-10-02,294250,6.7263393915097724,-2.3236514522821605
1999-10-09,296750,4.148113902940831,-2.465078060805259
1999-10-16,298250,1.0122230642964247,-3.0081300813008083
1999-10-23,291750,-11.443403929893949,-6.2650602409638605
1999-10-30,285750,-20.37610097428153,-8.633093525179858
1999-11-06,283500,-18.362359622692605,-9.352517985611508
1999-11-13,282000,-14.484596329376275,-10.970797158642466
1999-11-20,281000,-12.753826993752126,-10.935023771790808
1999-11-27,281750,-10.285750870963872,-10.838607594936711
1999-12-04,283000,-5.1293151197713165,-11.145996860282569
1999-12-11,280750,-6.4907423139681,-9.79919678714859
1999-12-18,283500,-8.03597291793804,-8.400646203554118
1999-12-25,278500,-19.751871658089904,-11.867088607594933
2000-01-01,278250,-22.70030478879854,-12.29314420803782
2000-01-08,284750,-16.912991708919723,-12.987012987012992
2000-01-15,285250,-8.618316750729205,-15.544041450777202
2000-01-22,289250,4.990139852726649,-12.745098039215685
2000-01-29,289000,7.988900183813197,-11.076923076923073
2000-02-05,292500,15.746281701739283,-6.09951845906902
2000-02-12,295250,21.880533207334278,-3.1173092698933536
2000-02-19,295000,20.180045759991373,-2.4793388429752095
2000-02-26,293750,16.08223440742973,-2.570480928689889
2000-03-04,287250,9.587517699986735,-5.432098765432103
2000-03-11,279750,-5.186947717830625,-7.597027250206445
2000-03-18,276750,-2.48987342933491,-8.813838550247121
2000-03-25,274750,-4.93730716734021,-9.248554913294793
2000-04-01,269750,-19.463846675032347,-11.629811629811627
2000-04-08,269250,-20.61832920722534,-12.581168831168831
2000-04-15,266250,-28.20982776129032,-14.182111200644643
2000-04-22,266750,-27.41843280081725,-13.533225283630468
2000-04-29,273000,-24.11654320987654,-10.491803278688527
2000-05-06,279250,-19.9773181610712,-7.762180016515274
2000-05-13,283500,-14.70487912260765,-5.342237061769617
2000-05-20,285000,-11.393019142029992,-5.394190871369298
2000-05-27,282250,-6.782886023487789,-6.848184818481851
2000-06-03,281500,2.525811617852036,-6.556016597510372
2000-06-10,283500,10.1188670945632,-5.025125628140703
2000-06-17,287000,19.062989415821853,-3.367003367003363
2000-06-24,291000,35.433512619491125,-1.0204081632653073
2000-07-01,288750,32.27114826045081,-0.4310344827586188
2000-07-08,291000,42.69655556277452,0.5181347150259086
2000-07-15,293250,46.0610339920524,-0.17021276595744483
2000-07-22,294250,34.9631785575983,-1.092436974789912
2000-07-29,298500,30.55833854392136,-0.7481296758104716
2000-08-05,301750,28.34438171855269,-0.24793388429752428
2000-08-12,304750,30.736067422750857,2.1793797150041927
2000-08-19,309250,44.11295747149266,5.4560954816709195
2000-08-26,312750,52.36165333540343,7.566638005159065
2000-09-02,311500,45.75382176031479,7.599309153713296
2000-09-09,310000,36.11913744210005,8.108108108108114
2000-09-16,308250,25.90424849537212,7.968476357267962
2000-09-23,302250,20.05417468605348,4.404145077720201
2000-09-30,300000,12.95697747731619,1.954120645709434
2000-10-07,300000,9.52996168015867,1.0951979780960297
2000-10-14,297000,3.791051362751663,-0.419111483654655
2000-10-21,298750,0.3354294750402387,2.3993144815766865
2000-10-28,301000,-0.9905000053159309,5.336832895888022
2000-11-04,306500,2.316825753065155,8.112874779541457
2000-11-11,311250,2.6121074401102007,10.372340425531924
2000-11-18,320500,10.286628897035266,14.056939501779354
2000-11-25,334250,32.5725041642998,18.633540372670797
2000-12-02,336000,38.00992956305276,18.727915194346288
2000-12-09,336750,42.43544492177063,19.946571682991987
2000-12-16,342250,64.40256499877822,20.72310405643738
2000-12-23,344250,73.38470219140622,23.608617594254945
2000-12-30,348000,81.06393599999994,25.06738544474394
2001-01-06,352000,97.3080737090288,23.617208077260756
2001-01-13,343000,73.75800610212985,20.24539877300613
2001-01-20,337750,58.53145602526296,16.767502160760593
2001-01-27,340000,51.42366474884472,17.647058823529417
2001-02-03,349750,59.43859265328621,19.57264957264957
2001-02-10,361500,61.853118324105495,22.438611346316684
2001-02-17,365250,42.58545790911508,23.813559322033907
2001-02-24,371250,49.042024023083,26.38297872340425
2001-03-03,373250,50.927663219017646,29.939077458659714
2001-03-10,380250,52.37126168827895,35.924932975871315
2001-03-17,389000,63.04316961847363,40.56007226738934
2001-03-24,387000,52.94204197571402,40.85532302092811
2001-03-31,388000,47.62375516795729,43.83688600556071
2001-04-07,389250,65.8586036566948,44.568245125348184
2001-04-14,386750,71.92532686990786,45.258215962441305
2001-04-21,392250,77.14795405125581,47.047797563261476
2001-04-28,396750,65.59104583288389,45.32967032967032
2001-05-05,392500,38.97140165628939,40.55505819158461
2001-05-12,394250,35.74564629899308,39.06525573192239
2001-05-19,394750,27.8270320626266,38.50877192982456
2001-05-26,394500,24.79258030137561,39.769707705934465
2001-06-02,400750,23.37217840104371,42.362344582593245
2001-06-09,406000,18.66037841811061,43.209876543209866
2001-06-16,404000,18.76312055714373,40.76655052264808
2001-06-23,398000,10.71472506650084,36.769759450171826
2001-06-30,395000,6.041020249184959,36.796536796536806
2001-07-07,392500,6.080938878740105,34.879725085910664
2001-07-14,395250,3.0945495430696246,34.78260869565217
2001-07-21,399500,2.801486104634243,35.76890399320305
2001-07-28,398000,5.724014106013864,33.33333333333333
2001-08-04,398000,3.859321312126429,31.89726594863298
2001-08-11,395250,0.5076131939274919,29.69647251845775
2001-08-18,396250,1.7862397581459133,28.13257881972515
2001-08-25,398000,-2.716729104500337,27.258193445243805
2001-09-01,398250,-7.41961050228277,27.84911717495988
2001-09-08,401750,-2.209181465935228,29.59677419354838
2001-09-15,400000,2.0252522051321664,29.764801297648003
2001-09-22,414500,21.25782025485392,37.13813068651779
2001-09-29,443250,62.64335815958748,47.75
2001-10-06,460250,83.8601771762056,53.41666666666667
2001-10-13,482000,111.89515095514912,62.289562289562284
2001-10-20,489250,128.3447595016366,63.765690376569026
2001-10-27,480750,112.88491248758017,59.717607973421934
2001-11-03,471750,102.93647897557284,53.91517128874388
2001-11-10,458250,78.86805875163734,47.22891566265059
2001-11-17,445500,56.98514020511385,39.0015600624025
2001-11-24,447500,59.42228174494191,33.88182498130141
2001-12-01,453750,62.72077740212374,35.04464285714286
2001-12-08,445000,53.17929931640628,32.14550853749072
2001-12-15,434500,20.7427279265638,26.953981008035054
2001-12-22,415750,-22.6012308152855,20.769789397240366
2001-12-29,404750,-40.19021503391702,16.307471264367823
2002-01-05,405750,-49.783555368029,15.269886363636353
2002-01-12,413000,-49.2218505697,20.408163265306122
2002-01-19,410250,-46.97054213117576,21.46558105107328
2002-01-26,408500,-43.77614650892696,20.147058823529406
2002-02-02,410250,-35.76311624849725,17.29807005003574
2002-02-09,405000,-31.698654463492936,12.03319502074689
2002-02-16,403000,-34.226943228629395,10.335386721423689
2002-02-23,399000,-40.21048499427463,7.4747474747474785
2002-03-02,396000,-37.28943700050496,6.095110515740121
2002-03-09,396500,-30.655240948657458,4.2735042735042805
2002-03-16,395250,-18.31195868211485,1.6066838046272514
2002-03-23,399500,-5.0883103553768905,3.2299741602067167
2002-03-30,421250,16.178440237180137,8.569587628865971
2002-04-06,432750,20.544694197971022,11.17533718689787
2002-04-13,445250,38.74628184949596,15.126050420168058
2002-04-20,445500,41.45639632743083,13.575525812619492
2002-04-27,429250,19.85243349952304,8.191556395715182
2002-05-04,420250,15.933993397560409,7.0700636942675255
2002-05-11,413000,10.30114533754598,4.755865567533291
2002-05-18,411750,13.407779888562851,4.306523115896144
2002-05-25,409000,13.792198531936716,3.675538656527255
2002-06-01,401250,4.878728863145487,0.12476606363069909
2002-06-08,395000,-0.2527644866296086,-2.7093596059113323
2002-06-15,391250,-8.007956227080937,-3.155940594059403
2002-06-22,387500,-28.397667196135256,-2.638190954773867
2002-06-29,389500,-34.37315262406365,-1.3924050632911356
2002-07-06,390250,-40.98588014254831,-0.573248407643312
2002-07-13,387250,-42.90805059690476,-2.024035420619863
2002-07-20,385000,-35.28548470483148,-3.629536921151444
2002-07-27,386000,-28.82649882093368,-3.015075376884424
2002-08-03,385250,-24.287012513066543,-3.203517587939697
2002-08-10,386500,-22.36392665502207,-2.213788741302969
2002-08-17,391500,-16.047461312207712,-1.1987381703470024
2002-08-24,393500,-7.504891721805529,-1.1306532663316604
2002-08-31,395000,0.0,-0.8160703075957287
2002-09-07,401750,11.174744369431425,0.0
2002-09-14,405000,19.32550073035697,1.2499999999999956
2002-09-21,405750,17.761754088669115,-2.1109770808202644
2002-09-28,409500,21.23945555952289,-7.614213197969544
2002-10-05,406500,21.41616015921006,-11.67843563280826
2002-10-12,404750,22.15310525910481,-16.026970954356845
2002-10-19,407500,24.21133617096456,-16.709248850281043
2002-10-26,407500,25.181416847120897,-15.23660946437857
2002-11-02,407750,23.87335089190628,-13.566507684154738
2002-11-09,406500,16.22916937230554,-11.292962356792147
2002-11-16,400750,7.575946856967852,-10.044893378226716
2002-11-23,396000,1.0165102598888032,-11.508379888268161
2002-11-30,389000,-12.102835845561122,-14.269972451790636
2002-12-07,395250,-9.287440373202273,-11.179775280898873
2002-12-14,405250,-0.4920039872952308,-6.731875719217495
2002-12-21,406250,-3.1370098453236683,-2.285027059530964
2002-12-28,414250,7.846950306995604,2.3471278567016585
2003-01-04,406250,1.490657542867169,0.12322858903266454
2003-01-11,393500,-13.050218601245266,-4.7215496368038785
2003-01-18,395500,-11.268974874382376,-3.595368677635591
2003-01-25,395000,-11.933141685265536,-3.3047735618115026
2003-02-01,400000,-6.244281673920016,-2.498476538695915
2003-02-08,403000,2.264773420489808,-0.4938271604938316
2003-02-15,407500,12.132036211944207,1.1166253101736912
2003-02-22,411000,24.61458692175689,3.007518796992481
2003-03-01,416750,23.59898934297393,5.239898989898983
2003-03-08,425250,21.25096258468393,7.250945775535933
2003-03-15,427750,22.909818372908266,8.222643896268188
2003-03-22,425250,11.052213862101778,6.445556946182718
2003-03-29,425250,20.061507806088308,0.9495548961424349
2003-04-05,423500,34.163602702091644,-2.137492778740613
2003-04-12,424500,32.716471590234185,-4.6603032004491896
2003-04-19,434250,46.07332868192564,-2.5252525252525304
2003-04-26,436250,41.48219681739804,1.6307513104251603
2003-05-03,439000,40.81142592993929,4.46162998215347
2003-05-10,434750,29.55313012047977,5.266343825665865
2003-05-17,428500,18.150623422668662,4.068002428658168
2003-05-24,422250,5.384368875058287,3.2396088019559954
2003-05-31,423000,-2.099664443958549,5.42056074766355
2003-06-07,426000,-1.6264546368789046,7.848101265822782
2003-06-14,425000,-0.2349485035503917,8.626198083067083
2003-06-21,422250,-2.7921486280474417,8.967741935483865
2003-06-28,421750,-1.6426755546927851,8.279845956354293
2003-07-05,422750,-1.6388298287831504,8.32799487508007
2003-07-12,420500,-12.076555837116675,8.58618463524854
2003-07-19,419250,-14.699706547263492,8.896103896103892
2003-07-26,411500,-22.799293066699867,6.606217616580312
2003-08-02,403500,-25.797968842383657,4.737183646982479
2003-08-09,401500,-22.92049918096189,3.880983182406217
2003-08-16,400250,-19.2678107877154,2.2349936143039484
2003-08-23,398500,-21.23163453861562,1.270648030495547
2003-08-30,400000,-22.26769091051832,1.2658227848101333
2003-09-06,404500,-17.942480696160246,0.6845052893590609
2003-09-13,403500,-16.613542667376237,-0.37037037037036535
2003-09-20,400500,-18.68143304441425,-1.2939001848428888
2003-09-27,395500,-23.39599318225489,-3.4188034188034178
2003-10-04,386500,-28.626993299633018,-4.920049200492005
2003-10-11,382000,-31.07747707234257,-5.620753551575042
2003-10-18,384000,-24.16921719091438,-5.766871165644172
2003-10-25,382000,-19.66971728701169,-6.257668711656439
2003-11-01,376250,-22.880565565861698,-7.725321888412018
2003-11-08,375000,-22.94519804842534,-7.749077490774903
2003-11-15,370750,-25.07765949536029,-7.4859638178415455
2003-11-22,364500,-31.047476445068355,-7.954545454545459
2003-11-29,363000,-35.14366603173542,-6.683804627249357
2003-12-06,362000,-35.21713868790738,-8.412397216951295
2003-12-13,360250,-34.53549682553496,-11.10425663170882
2003-12-20,360250,-31.161720611411397,-11.323076923076925
2003-12-27,358250,-26.1846296156808,-13.518406759203383
2004-01-03,355500,-24.99245199530995,-12.49230769230769
2004-01-10,353250,-28.385034900566097,-10.2287166454892
2004-01-17,355250,-25.203221230770623,-10.176991150442483
2004-01-24,356250,-19.626393247605755,-9.810126582278478
2004-01-31,361250,-13.87953776543208,-9.687500000000004
2004-02-07,367750,-3.197608472290569,-8.746898263027292
2004-02-14,366250,1.9343135994666305,-10.122699386503065
2004-02-21,367750,5.337795551779867,-10.523114355231144
2004-02-28,360750,-1.3740778386353236,-13.437312537492495
2004-03-06,351750,-9.109086885672069,-17.28395061728395
2004-03-13,347250,-13.67172565384649,-18.819403857393336
2004-03-20,344000,-14.98628906084556,-19.10640799529688
2004-03-27,342000,-14.346324465923445,-19.576719576719583
2004-04-03,339750,-14.432433796565691,-19.775678866587953
2004-04-10,344000,-12.078027274848658,-18.963486454652532
2004-04-17,348500,-8.421898137924021,-19.746689694876217
2004-04-24,348250,-13.635934656323723,-20.171919770773638
2004-05-01,345500,-22.092103031302567,-21.298405466970383
2004-05-08,339000,-26.601318357539515,-22.02415181138585
2004-05-15,335250,-30.933981521522146,-21.76196032672112
2004-05-22,336000,-24.74562547025285,-20.426287744227356
2004-05-29,339250,-13.474722483717027,-19.799054373522463
2004-06-05,345750,-1.7166983285051507,-18.838028169014088
2004-06-12,343250,-0.8692451180109528,-19.23529411764706
2004-06-19,346250,5.06418695745734,-17.99881586737715
2004-06-26,349000,11.34323780508355,-17.24955542382929
2004-07-03,341750,-2.590722377425692,-19.16026020106446
2004-07-10,343250,-5.89102269652747,-18.370986920332932
2004-07-17,343500,-5.345238574202805,-18.06797853309481
2004-07-24,343500,-2.295456770305349,-16.524908869987854
2004-07-31,347250,10.095666469515097,-13.940520446096649
2004-08-07,345000,12.150505180830894,-14.072229140722293
2004-08-14,339250,3.925546216320885,-15.240474703310436
2004-08-21,338000,-1.4657135831853574,-15.181932245922203
2004-08-28,340750,-5.660253938497261,-14.812499999999995
2004-09-04,338250,-5.70057655221442,-16.378244746600746
2004-09-11,338000,-9.195436975899009,-16.23296158612144
2004-09-18,337500,-12.543236620962396,-15.73033707865169
2004-09-25,337250,-5.1638881017542,-14.728192161820486
2004-10-02,339500,-4.298899737295758,-12.160413971539452
2004-10-09,341250,-2.5944563517629304,-10.667539267015702
2004-10-16,337750,-6.52952166556352,-12.044270833333337
2004-10-23,334500,-13.897557627814216,-12.434554973821987
2004-10-30,333750,-12.41923845817805,-11.29568106312292
2004-11-06,331750,-8.554086887770918,-11.533333333333328
2004-11-13,334250,-4.364559490621223,-9.844908968307486
2004-11-20,328000,-14.147703492548905,-10.013717421124824
2004-11-27,328750,-10.769808526461125,-9.435261707988985
2004-12-04,332000,-6.913750279119368,-8.287292817679559
2004-12-11,326750,-12.144839528722828,-9.299097848716166
2004-12-18,329000,-9.43179541369319,-8.67453157529493
2004-12-25,325250,-15.76160056687983,-9.21144452198186
2005-01-01,328500,-14.128142868940165,-7.594936708860756
2005-01-08,341750,4.822053199580956,-3.2554847841472
2005-01-15,344250,12.178933629821366,-3.096410978184372
2005-01-22,346500,16.17906000137932,-2.7368421052631597
2005-01-29,340250,10.649335301783092,-5.813148788927336
2005-02-05,324750,-10.89317380659831,-11.692726036709722
2005-02-12,318750,-10.812210755103347,-12.969283276450517
2005-02-19,316000,-14.633930741648271,-14.072059823249495
2005-02-26,311750,-22.254812770149645,-13.58281358281358
2005-03-05,318250,-10.00647478193356,-9.523809523809524
2005-03-12,322250,-7.9575622849476275,-7.199424046076319
2005-03-19,325000,-0.3071015008243027,-5.523255813953487
2005-03-26,332000,4.330392018156104,-2.92397660818714
2005-04-02,332500,-10.3949460613455,-2.1339220014716664
2005-04-09,332250,-13.231085822482124,-3.415697674418605
2005-04-16,326750,-20.92313758043001,-6.241032998565277
2005-04-23,320500,-21.27374367142252,-7.968413496051685
2005-04-30,320250,-5.428578993251254,-7.3082489146165
2005-05-07,321250,3.174357149181506,-5.235988200589969
2005-05-14,324750,11.54453786094991,-3.1319910514541416
2005-05-21,325500,18.844235978456997,-3.125
2005-05-28,327000,11.459569507274026,-3.6109064112011757
2005-06-04,329750,9.639617759008187,-4.62762111352133
2005-06-11,332750,9.88510124719022,-3.0589949016751605
2005-06-18,333000,1.2102736765724489,-3.826714801444042
2005-06-25,325750,-7.876357994042471,-6.661891117478513
2005-07-02,323000,-10.679708679366872,-5.486466715435256
2005-07-09,324250,-3.0254988933004934,-5.53532410779315
2005-07-16,324750,5.410652962257201,-5.458515283842791
2005-07-23,326500,8.03791364050046,-4.949053857350805
2005-07-30,323750,3.149366009876098,-6.767458603311738
2005-08-06,317000,-9.20949957224726,-8.115942028985511
2005-08-13,316000,-11.173130051148483,-6.853352984524685
2005-08-20,315250,-13.61678364589649,-6.730769230769229
2005-08-27,315750,-15.93132162267372,-7.336757153338224
2005-09-03,319500,-15.001513354811667,-5.543237250554323
2005-09-10,345250,15.546771405189276,2.144970414201186
2005-09-17,372500,70.98870013660601,10.370370370370363
2005-09-24,382750,97.17448181779751,13.491475166790213
2005-10-01,397250,125.28676794078032,17.010309278350523
2005-10-08,387500,102.71700835857152,13.55311355311355
2005-10-15,368500,62.26215006841254,9.104367135455217
2005-10-22,359750,52.46287396560949,7.54857997010463
2005-10-29,344250,39.07809931432629,3.146067415730336
2005-11-05,329750,18.574386526136387,-0.6028636021100264
2005-11-12,320000,6.164552212825547,-4.263275991024685
2005-11-19,320000,5.493688263564578,-2.4390243902439046
2005-11-26,317250,-2.787284861241568,-3.4980988593155904
2005-12-03,316250,-29.59761242564235,-4.743975903614461
2005-12-10,320750,-45.02546661197745,-1.8362662586074996
2005-12-17,317750,-52.50133107030726,-3.4194528875379993
2005-12-24,320000,-57.89397056168443,-1.6141429669485063
2005-12-31,315250,-56.194004560528654,-4.033485540334858
2006-01-07,315000,-46.60602591368888,-7.8273591806876315
2006-01-14,308250,-46.09747239827844,-10.457516339869278
2006-01-21,300750,-41.74586628617087,-13.203463203463206
2006-01-28,295750,-35.29172890106447,-13.078618662747976
2006-02-04,286500,-35.746233319640176,-11.778290993071593
2006-02-11,289750,-32.78071861859409,-9.09803921568627
2006-02-18,288000,-32.08535608559983,-8.860759493670889
2006-02-25,290750,-28.55748134926016,-6.736166800320776
2006-03-04,294000,-29.413335302059085,-7.6197957580518505
2006-03-11,296250,-24.44013050153597,-8.068269976726139
2006-03-18,301250,-21.45685104187578,-7.307692307692304
2006-03-25,301750,-16.060044604604997,-9.111445783132533
2006-04-01,299000,-18.821216648730367,-10.075187969924816
2006-04-08,297000,-13.818617589891549,-10.609480812641081
2006-04-15,296000,-6.169441750822246,-9.410864575363432
2006-04-22,299250,4.818423407152794,-6.630265210608421
2006-04-29,306750,31.41343892346442,-4.215456674473073
2006-05-06,318750,46.45594155681477,-0.7782101167315147
2006-05-13,327750,67.72617786478845,0.9237875288683695
2006-05-20,330500,66.957895447572,1.5360983102918668
2006-05-27,332750,64.09030979354684,1.758409785932713
2006-06-03,322750,40.87423402776928,-2.1228203184230465
2006-06-10,313500,17.284861230340454,-5.785123966942152
2006-06-17,310750,12.474852985550267,-6.681681681681684
2006-06-24,305500,8.983337859713236,-6.216423637759016
2006-07-01,307750,15.283313119216512,-4.721362229102166
2006-07-08,319000,34.895011033958134,-1.6191210485736351
2006-07-15,321500,33.22547358422392,-1.000769822940728
2006-07-22,320750,19.544162719566096,-1.761102603369069
2006-07-29,319500,0.9445034836269128,-1.3127413127413168
2006-08-05,313250,-16.556306878470117,-1.1829652996845463
2006-08-12,311250,-21.34042689192134,-1.5031645569620222
2006-08-19,313500,-21.20876204797879,-0.5551149881046769
2006-08-26,314250,-10.12557152038096,-0.47505938242280443
2006-09-02,313500,0.0,-1.8779342723004744
2006-09-09,314500,4.915112309483161,-8.906589427950761
2006-09-16,316750,15.563752611739435,-14.966442953020131
2006-09-23,318000,14.002987803142553,-16.917047681254083
2006-09-30,316500,-3.09813734230181,-20.327249842668348
2006-10-07,317000,-5.482301111691534,-18.19354838709677
2006-10-14,312250,-10.18618835173246,-15.26458616010855
2006-10-21,310750,-10.512762953378408,-13.620569840166786
2006-10-28,315500,2.904208281203613,-8.351488743645607
2006-11-04,316250,6.582203902220063,-4.094010614101595
2006-11-11,317750,5.533916638325365,-0.7031250000000044
2006-11-18,321000,8.87269769415382,0.31250000000000444
2006-11-25,326250,17.287546284897836,2.8368794326241176
2006-12-02,328250,18.668742399046657,3.7944664031620556
2006-12-09,328250,15.332696178988805,2.3382696804364667
2006-12-16,326250,10.788224259083702,2.675059008654612
2006-12-23,319750,4.171125197354608,-0.07812499999999556
2006-12-30,323250,8.122750573035841,2.5376685170499513
2007-01-06,328000,21.75465843151873,4.1269841269841345
2007-01-13,322500,16.004363800442214,4.622871046228716
2007-01-20,325500,13.293897443802404,8.229426433915222
2007-01-27,317250,1.270833947196115,7.269653423499567
2007-02-03,312250,-6.745982404247542,8.98778359511343
2007-02-10,322750,2.1985829664989742,11.38912855910268
2007-02-17,319250,-8.31009086206176,10.850694444444443
2007-02-24,322750,-6.535633924289208,11.006018916595007
2007-03-03,325250,-3.605937940427928,10.629251700680275
2007-03-10,317750,-10.021208575735908,7.257383966244735
2007-03-17,314750,-6.109696586496116,4.481327800829882
2007-03-24,310000,-15.415138772596992,2.7340513670256916
2007-03-31,306750,-23.5032629627024,2.59197324414715
2007-04-07,312750,-11.555588286653697,5.303030303030298
2007-04-14,317250,-9.759280060437748,7.179054054054057
2007-04-21,321750,5.795622730964767,7.518796992481214
2007-04-28,320250,10.648814565946662,4.400977995110034
2007-05-05,312250,-12.391794547577284,-2.039215686274509
2007-05-12,304750,-16.96690362826716,-7.017543859649122
2007-05-19,302000,-23.341067358255145,-8.6232980332829
2007-05-26,304250,-23.43097329321995,-8.564988730277989
2007-06-02,307500,-12.29219476330261,-4.725019364833461
2007-06-09,311500,-4.066729846886885,-0.6379585326953707
2007-06-16,314000,5.262048356236626,1.045856798069189
2007-06-23,314750,10.847185250454316,3.027823240589189
