DATE,CPIAUCSL,3m growth rate,12m growth rate
1956-01-01,26.83,0.1492258647503019,0.22413149047439962
1956-02-01,26.86,-0.2972870482366718,0.1491424310216205
1956-03-01,26.89,0.298062386575415,0.3732736095558131
1956-04-01,26.93,1.49922424355462,0.5225830533781339
1956-05-01,27.03,2.5557817517760872,0.9712364587224576
1956-06-01,27.15,3.924065224402362,1.647323099962561
1956-07-01,27.29,5.4553771011603525,1.9805680119581393
1956-08-01,27.31,4.208373583543867,2.208083832335328
1956-09-01,27.35,2.97931223206509,1.862197392923659
1956-10-01,27.51,3.26382765082236,2.572706935123037
1956-11-01,27.51,2.9616659581387594,2.34375
1956-12-01,27.63,4.158380095149994,2.828433196873825
1957-01-01,27.67,2.346801543922972,3.130823704808061
1957-02-01,27.8,4.283793771573086,3.4996276991809516
1957-03-01,27.86,3.3715215217773764,3.607288955001864
1957-04-01,27.93,3.811891997669914,3.713330857779429
1957-05-01,28.0,2.908901344317427,3.588605253422128
1957-06-01,28.11,3.637978683325072,3.53591160220994
1957-07-01,28.19,3.775912469020581,3.2979113228288837
1957-08-01,28.28,4.060401000000002,3.551812522885389
1957-09-01,28.32,3.021913869660464,3.546617915904937
1957-10-01,28.32,1.8574249434652133,2.944383860414379
1957-11-01,28.41,1.8514730332018337,3.271537622682663
1957-12-01,28.47,2.135536030680951,3.0401737242128135
1958-01-01,28.64,4.596959052856442,3.5056017347307566
1958-02-01,28.7,4.146013826584682,3.237410071942448
1958-03-01,28.87,5.739503522298284,3.6252692031586653
1958-04-01,28.94,4.2562386893896464,3.6161833154314316
1958-05-01,28.94,3.3871396663573083,3.3571428571428585
1958-06-01,28.91,0.5553613867891771,2.8459622909996485
1958-07-01,28.89,-0.6892960711390894,2.483150053210359
1958-08-01,28.94,0.0,2.333804809052342
1958-09-01,28.91,0.0,2.083333333333326
1958-10-01,28.91,0.2772001110239008,2.083333333333326
1958-11-01,28.95,0.138288656967811,1.9007391763463444
1958-12-01,28.97,0.8327505382474953,1.7562346329469625
1959-01-01,29.01,1.3907997110842674,1.2918994413407825
1959-02-01,29.0,0.6926381055556652,1.0452961672473782
1959-03-01,28.97,0.0,0.3463803255975062
1959-04-01,28.98,-0.4130092574541333,0.13821700069107656
1959-05-01,29.04,0.552866686162945,0.3455425017277136
1959-06-01,29.11,1.9470917008565405,0.6918021445866396
1959-07-01,29.15,2.367173467402805,0.8999653859466772
1959-08-01,29.18,1.9423643858955897,0.8293020041465038
1959-09-01,29.25,1.937659969440708,1.1760636457972984
1959-10-01,29.35,2.772799314261132,1.5219647180906293
1959-11-01,29.35,2.3508071965555155,1.3816925734024155
1959-12-01,29.41,2.20605284859392,1.5188125647221273
1960-01-01,29.37,0.2728511375631681,1.2409513960703222
1960-02-01,29.41,0.8202281055886163,1.4137931034482687
1960-03-01,29.41,0.0,1.5188125647221273
1960-04-01,29.54,2.3354674803952813,1.9323671497584405
1960-05-01,29.57,2.19395335363044,1.8250688705234275
1960-06-01,29.61,2.7480365486791447,1.7176228100309165
1960-07-01,29.55,0.1354783887151045,1.3722126929674117
1960-08-01,29.61,0.5421878466051577,1.473612063056895
1960-09-01,29.61,0.0,1.2307692307692353
1960-10-01,29.75,2.734885063047421,1.3628620102214661
1960-11-01,29.78,2.3163747936635337,1.4650766609880739
1960-12-01,29.81,2.729287165766836,1.3600816048962905
1961-01-01,29.84,1.2155862541839646,1.6002723867892366
1961-02-01,29.84,0.8083488708299891,1.4620877252635056
1961-03-01,29.84,0.4031575606546989,1.4620877252635056
1961-04-01,29.81,-0.4015387269181825,0.9140148950575577
1961-05-01,29.84,0.0,0.9130875887723988
1961-06-01,29.84,0.0,0.7767646065518496
1961-07-01,29.92,1.4842047000504175,1.25211505922167
1961-08-01,29.94,1.3472359914813214,1.1144883485309176
1961-09-01,29.98,1.8899241284001889,1.249577845322536
1961-10-01,29.98,0.8045551161701026,0.7731092436974896
