DATE,DTWEXM,3m growth rate,12m growth rate
2013-04-04,76.4323,13.757831849796196,4.465802591133183
2013-04-05,76.1242,15.215606086279651,4.430506512142185
2013-04-08,76.4708,17.35324044721822,4.53942709657662
2013-04-09,76.1556,15.055914792324176,4.004741666575629
2013-04-10,76.2642,15.938602795591272,4.131723608717852
2013-04-11,75.9461,14.210150731378214,4.077099121568839
2013-04-12,76.0456,15.161212969377535,4.575602014898572
2013-04-15,76.1658,17.207489561010703,4.691516179490507
2013-04-16,76.0466,17.116053497848505,4.2348232520525775
2013-04-17,76.3942,18.884542759655588,4.666507736867054
2013-04-18,76.3846,17.2687226640861,4.947687319241312
2013-04-19,76.5611,18.05628403882065,5.479888018781098
2013-04-22,76.6092,18.51838998300748,5.560990666001575
2013-04-23,76.7481,20.421949908377268,4.688667972522453
2013-04-24,76.8284,21.247460804815145,4.737625625057951
2013-04-25,76.5537,19.817610054042056,4.514736479955461
2013-04-26,76.2324,18.55258639005106,4.110337368056616
2013-04-29,76.003,17.90605788586266,3.6077239235786873
2013-04-30,75.5569,15.686563041079872,3.1373833753079783
2013-05-01,75.4898,15.32237240517642,3.6102410944915952
2013-05-02,75.9186,17.249393980981175,3.7207357859531776
2013-05-03,75.9042,15.394766765978927,3.6241885610140745
2013-05-06,76.0783,16.14343910545091,4.493686011982434
2013-05-07,75.9909,15.183801760772765,4.210612927777491
2013-05-08,75.6481,12.64015882570162,3.6506781651245435
2013-05-09,75.9053,14.158107503960426,4.360995086163988
2013-05-10,76.9488,19.71886568457606,5.490094469600693
2013-05-13,76.8815,20.537823651005247,5.835426919503051
2013-05-14,77.083,20.480209111817448,6.218823205181212
2013-05-15,77.4867,20.51101710749663,7.039874016618186
2013-05-16,77.2805,20.584221219900336,7.028698684585932
2013-05-17,77.9178,24.122514125498505,7.728850772249096
2013-05-20,77.7056,22.467030360197924,7.466666297867275
2013-05-21,77.6053,24.340426954703133,6.887138471370391
2013-05-22,78.0983,28.896309827064727,7.548232507539554
2013-05-23,77.5548,25.28194511771893,6.405911713941537
2013-05-24,77.5448,25.195479624316253,6.328732073391619
2013-05-28,77.9816,27.0405131143181,6.588592602919863
2013-05-29,77.5929,24.42613685433317,5.7951313424939865
2013-05-30,77.1792,19.038278261009832,5.200657545001763
2013-05-31,77.3766,21.6410564069065,5.491727847195227
2013-06-03,76.6554,16.56598011461956,4.0337553200729515
2013-06-04,77.0209,17.707409506307826,4.097771290326935
2013-06-05,76.8386,16.1721886935289,3.3942846839379204
2013-06-06,75.9329,10.899408559575695,2.0858709300981326
2013-06-07,75.8662,11.802843731449975,1.872249801603032
2013-06-10,76.056,13.866229764670956,2.2413350414780764
2013-06-11,75.6874,12.501958482865106,1.5812812377531849
2013-06-12,75.2524,10.322826540567377,0.24083674785138065
2013-06-13,75.1393,7.602481723097809,0.13353038615868673
2013-06-14,75.1127,7.220963148868398,-0.20407539629289095
2013-06-17,75.1746,6.951608341889282,-0.09329548354172212
2013-06-18,75.1593,4.766757636223984,-0.46562814110281403
2013-06-19,75.0907,4.430887093338298,-0.7993838495663041
2013-06-20,76.519,11.800703527545764,1.1978051480361351
2013-06-21,76.9177,15.384574700523055,1.8761291211265574
2013-06-24,77.1212,16.353809544555897,1.8747192940741453
2013-06-25,77.1244,15.013407867170647,2.5529057436722624
2013-06-26,77.1798,14.47115186977217,2.832497711644577
2013-06-27,77.3588,15.185671214116535,2.482754783419683
2013-06-28,77.5759,14.958667785476653,3.058986386939333
2013-07-01,77.4363,11.974706366136513,2.8546723143805686
2013-07-02,77.7689,12.661176696718911,3.7527349378301933
2013-07-03,77.6792,11.318312633421357,3.7465608889601265
2013-07-05,78.5419,15.963880961616962,5.232560476442494
2013-07-08,78.4897,16.410168853222906,4.851312015666975
2013-07-09,78.6603,16.34034972826064,5.830475454984563
2013-07-10,78.2665,11.39996415119504,5.16086556355011
2013-07-11,77.2223,5.686026562545865,2.9496145836944043
2013-07-12,77.3177,6.698176089915697,2.7976360626749353
2013-07-15,77.4743,7.172492502517569,2.8271585603138583
2013-07-16,77.0024,2.4315416435277903,2.3393786997190302
2013-07-17,77.2159,3.87650391849852,2.485831464104171
2013-07-18,77.3286,4.909937849647439,2.411406503698954
2013-07-19,77.0027,2.0108001367252992,3.281140183807163
2013-07-22,76.6676,0.8676203980272801,2.6223254382031325
2013-07-23,76.5783,3.4063896825383466,2.778213970792498
2013-07-24,76.5971,1.929537515323232,1.8438963812137388
2013-07-25,76.482,-0.133775750102727,1.1498083652724533
2013-07-26,76.2126,-1.0982527403230136,0.817652077862796
2013-07-29,76.1226,-1.093322945034414,0.640017980261387
2013-07-30,76.3,1.4254085180623433,0.8195053369591365
2013-07-31,76.3379,0.1452759184071617,0.6461624463728555
2013-08-01,76.7694,2.7979793885969606,1.6215629484118033
2013-08-02,76.6438,0.8125161933241642,1.6970787423306266
2013-08-05,76.6089,2.045896544376191,1.5413673355777702
2013-08-06,76.3636,0.0513498314660632,1.4933545986177688
2013-08-07,76.1403,0.2077810706957006,1.3958858521735173
2013-08-08,75.7145,-2.349623510908972,0.41391255450755615
2013-08-09,75.7771,-1.3140391631850212,0.0777884313150734
2013-08-12,75.8759,-2.880216035209915,-0.07296068946534007
2013-08-13,76.3892,1.3997492127991062,0.9003059138052327
2013-08-14,76.2797,-0.995856490588254,1.6540842367584796
2013-08-15,76.2561,0.528912462469111,2.02863530724553
2013-08-16,76.0466,-1.1364203542880813,1.5011632112907014
2013-08-19,75.9942,0.2535783407460412,1.7400210189505216
2013-08-20,75.785,-1.3637264271580296,1.3358115155242878
2013-08-21,76.1675,0.0089281904274596,1.1109695130531394
2013-08-22,76.4708,2.2500024990185663,2.62071260730643
2013-08-23,76.3939,-0.0015707906246831,2.7154541286438905
2013-08-26,76.4721,0.4589954739676605,2.781212535012112
2013-08-27,76.2634,-1.5463107650085628,2.4218339755117224
2013-08-28,76.4364,-0.8991934450227945,2.356013230311871
2013-08-29,76.8947,0.7662499842216564,3.1888768411560076
2013-08-30,77.0156,0.9782075850898186,3.399267222224478
2013-09-03,77.1378,3.087082866832413,3.479139250083496
2013-09-04,76.8683,3.3786210190706933,3.029429780412607
2013-09-05,77.244,6.69303766253524,3.7424033844810856
2013-09-06,76.7215,6.309436613326325,2.792299838954748
2013-09-09,76.4425,5.144468160469984,2.534576119775367
2013-09-10,76.4956,3.0749323907695025,3.1798764737698937
2013-09-11,76.2943,2.0716514825367183,2.7593554365511475
2013-09-12,76.1183,0.2104755627043042,3.132244450014565
2013-09-13,76.2802,1.5315321161415651,3.1122850368624055
2013-09-16,75.9352,1.5267457818711527,2.642182737342935
2013-09-17,75.8849,-0.1074590445817036,2.8751113346465296
2013-09-18,75.9092,-5.295579298990649,2.7295130886438645
2013-09-19,75.2753,-8.098502567155485,1.5662252325793213
2013-09-20,75.4186,-8.361192172777798,2.3403565288307338
2013-09-23,75.3298,-10.677967813087363,2.1229925790157367
2013-09-24,75.4414,-9.18464944204439,2.27165200086219
2013-09-25,75.2937,-12.805753305991663,2.269124771980535
2013-09-26,75.5464,-10.660025841303234,3.606870333697243
2013-09-27,75.2496,-11.600205702888234,3.21808966647692
2013-09-30,75.1936,-14.06755096921215,3.631547466461593
2013-10-01,75.2495,-11.370204862786348,3.7344655744032673
2013-10-02,75.0209,-12.397125084262171,3.5682435025581105
2013-10-03,74.8607,-15.07276821622412,4.164162074915123
2013-10-04,75.0307,-12.56847410358326,4.176027102453372
2013-10-07,75.0337,-10.664440877545944,3.8932789084751063
2013-10-08,75.0383,-11.550908589817888,3.993530746278595
2013-10-09,75.4509,-6.138674858866278,4.076379702520305
2013-10-10,75.463,-7.848606024929539,4.346683812802898
2013-10-11,75.4592,-6.989706938787599,3.961346800047938
2013-10-15,75.5979,-1.7530719295342334,4.39564840336506
2013-10-16,75.6153,-1.3163073961468208,3.8268090838314395
2013-10-17,74.8022,-6.432815691915506,2.9953130249439575
2013-10-18,74.718,-5.02558937299532,2.6129088077522233
2013-10-21,74.841,-2.168906948383187,2.934218706160019
2013-10-22,74.5269,-3.2204389789842747,2.6589399503557987
2013-10-23,74.6405,-2.491008133608174,2.3173406442769107
2013-10-24,74.6755,-2.629353629379505,2.908285112264708
2013-10-25,74.7973,-1.9127004244944732,3.4101702320038507
2013-10-28,74.8499,-1.2765585205149366,2.764978856609379
2013-10-29,74.994,-7.736711317850487,3.026473052987333
2013-10-30,75.004,-9.586653798992906,3.1562761745091095
2013-10-31,75.3804,-8.72777525208267,3.7414432342716353
2013-11-01,75.8159,-6.615674658179382,4.308065257289706
2013-11-04,75.6371,-7.75881330706174,4.130550905326236
2013-11-05,75.7861,-7.887337194545607,4.94829171559612
2013-11-06,75.5629,-9.982452262637388,4.397341258163512
2013-11-07,75.9587,-7.416899917183095,4.199606844149217
2013-11-08,76.2562,-7.556407538910892,4.591502237047473
2013-11-12,76.2498,-7.159844619183886,4.212377866189576
2013-11-13,76.023,-12.224279640629431,3.8379743515846165
2013-11-14,76.1136,-11.570253976637556,4.01727389509936
2013-11-15,76.0107,-12.80802107554041,3.7507438973121365
2013-11-18,75.8135,-11.959493037810686,3.5054521823064455
2013-11-19,75.8915,-6.7171907019022425,3.5804073254154023
2013-11-20,76.0138,-6.576943961682236,3.322436607561552
2013-11-21,76.2372,-6.235788535129371,3.474756742597096
2013-11-22,76.131,-4.450351896841154,3.5081923081629274
2013-11-25,76.363,-4.345594709882361,3.6057059591291907
2013-11-26,76.1718,-5.850875986652737,3.274694433710934
2013-11-27,76.3366,-3.4154996758904765,3.354499790140686
2013-11-29,76.206,-2.3866556849123755,3.159100231074441
2013-12-02,76.4854,-0.4843726537807846,3.4104936393786422
2013-12-03,76.3022,-1.5311353184629397,3.0659549062302505
2013-12-04,76.5582,0.3991211224477098,3.1302157352713467
2013-12-05,76.0863,-0.6612365356212124,3.0810666543832133
2013-12-06,76.1912,0.3609587004305581,3.1078006947724113
2013-12-09,76.0775,-1.1613558871013008,2.795624826878007
2013-12-11,75.7402,-3.095274485949417,3.081690731246578
2013-12-12,76.0825,-3.5312806154855214,3.553054224738683
2013-12-13,76.0636,-2.9938230727443726,3.4432768452245632
2013-12-16,75.8953,-3.674200582891229,3.2645314030695705
2013-12-17,75.9864,-1.9612192615586888,3.4323921115963163
2013-12-18,76.0347,-0.5536122971752433,3.577232671331876
2013-12-19,76.4793,4.102074066529338,4.477491642953635
2013-12-20,76.4481,3.589291245876636,4.57816129376456
2013-12-23,76.2129,1.788456227991908,4.171627194307348
2013-12-24,76.3311,-0.3038845761850761,3.9899240351814136
2013-12-26,76.4029,0.6476102741717504,4.021702133453142
2013-12-27,76.324,0.3566442195780839,3.9505116897337933
2013-12-30,76.0452,-0.0073637024665007,3.7959928532528053
2013-12-31,76.1421,0.7807560324341489,3.997098978906144
2014-01-02,76.426,3.426421872436336,4.449197422458506
2014-01-03,76.4948,1.7299541955597464,4.705640801018385
2014-01-06,76.5215,0.2654631221334025,4.914802952693287
2014-01-07,76.7806,2.04019477530224,5.38968347654214
2014-01-08,77.0161,2.875989343451324,5.723526254449407
2014-01-09,77.0904,4.408665175664694,5.664660021711243
2014-01-10,76.9301,2.608724721531241,5.045394899440292
2014-01-13,76.8046,-0.4678697702353185,4.803334948044946
2014-01-14,76.8901,-0.6502244855017936,4.823025317542884
2014-01-15,77.2014,0.3302075008645655,5.135761580385201
2014-01-16,77.2249,1.8685941531412231,5.162752251350544
2014-01-17,77.378,0.6957127580722533,5.185602059722716
2014-01-21,77.3517,3.3263553009236224,5.421417454186628
2014-01-22,77.5699,6.031132143173834,5.429840883235992
2014-01-23,77.2629,4.0730298855832014,4.472148792179076
2014-01-24,77.0342,3.935985001462572,4.4566934472354935
2014-01-27,77.0484,4.9779715265724445,4.373340558114336
2014-01-28,77.2545,5.207778894053128,4.586652948224157
2014-01-29,77.1837,6.740641979598627,5.023696553488355
2014-01-30,77.6308,9.525383383389151,5.913812721532619
2014-01-31,77.5941,9.178504943975184,5.850311368178374
2014-02-03,77.3548,11.516489710040334,5.519263061546575
2014-02-04,77.3861,10.850581495687228,5.3552976413328235
2014-02-05,77.4233,11.58850402742062,5.3847085710241105
2014-02-06,77.1615,9.436876650683224,4.4292233735018005
2014-02-07,77.071,9.781565330184684,4.604747937995324
2014-02-10,77.0372,8.130164275628516,4.424087814849265
2014-02-11,76.9699,9.462889084095403,4.091024656230036
2014-02-12,77.0049,9.98917226075049,4.043381978400906
2014-02-14,76.6076,7.416983613184813,3.531898446094428
2014-02-18,76.4516,7.849276446804265,3.621878193642125
2014-02-19,76.6246,9.763348300193986,4.071897928194446
2014-02-20,76.9714,10.754543251191674,4.735960506674974
2014-02-24,76.7365,9.391227907369126,4.507624610666161
2014-02-25,76.7323,9.340465461962587,4.007975558248411
2014-02-26,77.0503,8.752597314587307,4.383267312246297
2014-02-27,76.9048,7.864248646314298,4.0349232502864485
2014-02-28,76.5391,5.848478157179993,3.028292057817139
2014-03-04,76.8497,6.7898015620332375,3.4578062820740607
2014-03-05,76.6941,5.830074883880188,3.063242965762103
2014-03-06,76.2899,8.195873717952074,2.7963500443308975
2014-03-07,76.537,10.099358178389096,3.0724996801583915
2014-03-10,76.5703,9.567831779462477,2.814807852404866
2014-03-11,76.5542,11.332987345281808,2.5981162116232914
2014-03-12,76.5197,10.45741485172651,2.4738725419298113
2014-03-13,76.2038,8.44111077567824,1.7150545456487087
2014-03-14,76.2135,7.791357443105218,1.2435339158897607
2014-03-18,76.2344,7.606634432246517,0.9923786485580566
2014-03-19,76.4289,7.875882726120742,1.0635428154330606
2014-03-20,77.0467,11.346986527190817,1.7966120953559983
2014-03-21,76.9266,8.460699501300217,1.8032396379228155
2014-03-24,76.9537,6.139452855094496,1.6029923580267225
2014-03-25,76.894,6.814530647245487,0.9340740118452651
2014-03-26,76.768,5.284071355751996,0.795672382552981
2014-03-27,76.6186,5.706667089689987,0.7150875587909722
2014-03-28,76.7372,4.163053044947795,0.7787855148520872
2014-03-31,76.6267,1.9576581866192375,0.11157375168697747
2014-04-01,76.5809,1.748268750260884,0.12512224587239995
2014-04-02,76.7442,3.8489807854137137,0.44066354742664515
2014-04-03,76.937,4.397941943701422,0.4132058825064844
2014-04-04,76.7472,3.932465857450218,0.32025222804050735
2014-04-07,76.5827,4.120563118371701,0.8467244405758745
2014-04-08,76.1626,1.436556661483035,-0.09103788435302906
2014-04-09,76.0568,0.2264667760738969,-0.5892225086135294
2014-04-10,75.8249,-2.145762909124937,-0.7830072765766416
2014-04-11,75.9416,-0.991419435905283,-0.5115803181099499
2014-04-14,76.1601,-1.0585899431161503,0.17045790833940533
2014-04-15,76.2336,0.3249247118285669,-0.10037976574559515
2014-04-16,76.349,0.0649912187999701,0.14086797758703362
2014-04-17,76.2569,0.2674383586226625,-0.3033119838303344
2014-04-18,76.3858,-0.5198671577614888,0.21489858571017706
2014-04-21,76.4592,0.8255868463647342,0.13804159059533916
2014-04-22,76.4151,-0.7455728227735436,0.4130048567163369
2014-04-23,76.4061,1.6918782656678344,0.31536422467273173
2014-04-24,76.3594,0.8859700263228243,0.43575993612887665
2014-04-25,76.3353,1.3623652389368246,-0.12690969655497764
2014-04-28,76.337,3.1892755259104844,0.27954316761293896
2014-04-29,76.2961,1.1277295091325137,-0.22845321351417924
2014-04-30,76.0492,-0.0757046014467799,-0.13971395406248144
2014-05-01,76.0854,1.0056771766132178,-0.23444814211648346
2014-05-02,76.1282,0.7485414152358816,0.23977531433478916
2014-05-05,76.0115,-0.1219936889339745,-0.04484151614293497
2014-05-06,75.6645,-4.193924817716821,-0.6581694146191586
2014-05-07,75.7175,-3.768272904792725,-0.43276096498725547
2014-05-08,75.7546,-2.3837572052940903,-0.837236334695568
2014-05-09,76.1464,-0.9643812126175376,-0.31184296311037585
2014-05-12,76.1646,-1.241771884934728,-0.5178870209545106
2014-05-13,76.3088,-0.0796366016471039,-0.3921200064744168
2014-05-14,76.2502,1.0826741914198523,-0.6487457018479748
2014-05-15,76.2404,0.5174037642901697,-0.7653419829125818
2014-05-16,76.2315,-1.0140987155915604,-0.4208810286112974
2014-05-19,76.1559,-1.7604044604173974,-0.10035103184472538
2014-05-20,76.2763,-1.2755837965416572,0.3595910687736126
2014-05-21,76.4822,-1.5455203567779296,1.2246399733181423
2014-05-22,76.4536,-2.889616489875868,1.27672877660292
2014-05-23,76.4879,-3.089741249981004,0.7498821105763165
2014-05-27,76.5466,-1.9791570337064133,0.8463299791052314
2014-05-28,76.5922,-1.1016035389029954,0.6754882798380102
2014-05-29,76.458,-2.229005880011869,0.6146788628638378
2014-05-30,76.4505,-3.8342072259670568,1.0607007975084626
2014-06-02,76.6675,-2.856043157566557,1.0041459555525156
2014-06-03,76.6785,-3.5672763652931927,-0.35127253446448625
2014-06-04,76.7542,-3.054167064825497,-0.16557949571743835
2014-06-05,76.6955,-4.433296403849374,-0.5027048765616327
2014-06-06,76.6459,-3.1562288414556106,-1.0850894411557066
2014-06-09,76.7179,-1.6322996812195067,-0.727997360265531
2014-06-10,76.8393,-1.0811403273698672,-1.3841509898893545
2014-06-11,76.697,-2.8554673657486878,-1.2979759502532606
2014-06-12,76.5622,-3.182192796367356,-1.3441092296531232
2014-06-13,76.6742,-4.838612261374664,-1.8234711895137257
2014-06-16,76.4505,-5.766240092367935,-1.4238963932599824
2014-06-17,76.6061,-3.815666073834556,-1.2105260442995536
2014-06-18,76.592,-4.041864772742643,-1.7819588210552295
2014-06-19,76.2929,-5.713442288883941,-1.6754110234312614
2014-06-20,76.3054,-4.364651079677095,-1.1321703256835902
2014-06-23,76.1756,-4.566784181040218,-1.5521488408640205
2014-06-24,76.2585,-3.9823492609727618,-0.5177717421081862
2014-06-25,76.0454,-4.718605375954555,-1.266539341918882
2014-06-26,76.0602,-4.817653448717829,-1.0130325123050232
2014-06-27,75.9147,-3.5691281263226515,-0.023968530110141106
2014-06-30,75.7123,-3.812321683043885,-0.2028571353250963
2014-07-01,75.6811,-4.835085564931651,-0.49292626485747393
2014-07-02,75.806,-5.920114264843601,0.15669715170556486
2014-07-03,75.9433,-4.071001205367186,0.9181102529620233
2014-07-07,75.987,-3.828956026155217,1.128171276549006
2014-07-08,75.9451,-5.615278835833237,1.1082014093488857
2014-07-09,75.867,-5.289559542242128,0.9210557821391907
2014-07-10,75.9094,-3.2504775377712125,0.9980135525477163
2014-07-11,76.0593,-4.050969545935801,1.2899067394497532
2014-07-14,76.046,-3.337576548149046,-0.6181471268573824
2014-07-15,76.2454,-0.2331164663990192,-0.874051096171613
2014-07-16,76.3329,-1.0624144928376045,-1.0221573315768007
2014-07-17,76.3008,-1.4004412705596492,-1.0678851310350512
2014-07-18,76.3269,-1.1823762754683775,-1.105081899668059
2014-07-21,76.3024,-1.1310871374928366,-1.3655847815633115
2014-07-22,76.4769,1.441248960516539,-1.4166770865694178
2014-07-23,76.4726,1.3668144098651025,-1.2445067752462347
2014-07-24,76.5247,1.531919468330778,-1.5998683278277137
2014-07-25,76.7712,1.8035400118252327,-1.168910081463248
2014-07-28,76.7133,-1.7196956163647692,-2.328184064811256
2014-07-29,76.9616,0.1821159060821697,-1.9468796542731037
2014-07-30,77.284,1.7279619188391937,-1.7496755033987954
2014-07-31,77.2063,1.6344980676205934,-1.3546025438725295
2014-08-01,77.1301,1.9001146334958416,-0.11939556319872091
2014-08-04,77.1807,2.966986829459284,-0.17719099248942882
2014-08-05,77.4409,3.718868967177835,-0.04311107038076356
2014-08-06,77.3369,3.759184092008727,0.4344020446116037
2014-08-07,77.2807,3.705627796794509,0.0839205396815812
2014-08-08,77.2866,2.8571663758145016,-0.054313669198702286
2014-08-11,77.2732,1.7594141780488348,0.3512863834644664
2014-08-12,77.3689,3.279833598979165,0.9147279946157161
2014-08-13,77.3755,4.205628832495822,1.0410259825564205
2014-08-14,77.2942,6.076841735049388,0.9100866742996816
2014-08-15,77.2219,6.269768817174204,0.9674171700530865
2014-08-18,77.2932,7.973645919734218,1.4178757843191336
2014-08-19,77.5529,8.761001406346569,1.8789426530360087
2014-08-20,77.7343,8.52773664500248,1.8798165137614786
2014-08-21,77.8051,8.50419885769622,1.9219810867209919
2014-08-22,77.9544,8.679872499453989,1.5435837716590184
2014-08-25,78.0904,9.969944102659722,1.887432512479803
2014-08-26,78.0966,9.264223067576085,1.9419414715522443
2014-08-27,77.9372,7.959334289557196,2.0606676479369757
2014-08-28,77.8764,7.871501885228005,2.2801328599966197
2014-08-29,77.9776,8.484408929567389,2.9889915405899803
2014-09-02,78.3587,10.891653731678574,3.406833990743907
2014-09-03,78.1998,10.133870569098203,3.062764329648804
2014-09-04,78.8074,13.586742446054268,3.1656307436129794
2014-09-05,78.7697,13.612838487029856,3.2643022979901515
2014-09-08,79.0468,16.723573234987143,3.6596416548971167
2014-09-09,79.437,18.819036042057057,4.458318978100273
2014-09-10,79.3746,18.17999129077597,4.44823420734739
2014-09-11,79.4497,19.358082984130288,4.835653493435399
2014-09-12,79.5433,22.13657914312581,4.432074047329904
2014-09-15,79.4974,21.51408903579206,3.957850578259947
2014-09-16,79.2236,19.614066615142644,3.7040915570484056
2014-09-17,79.2843,17.530688749564337,3.6774196079354393
2014-09-18,79.4921,18.65422810222419,4.233616649664174
2014-09-19,79.8223,19.72875134552492,4.429695799383526
2014-09-22,79.9205,20.68931447389044,3.934991618408046
2014-09-23,79.9367,20.84931611571246,3.792867938443645
2014-09-24,80.2143,22.594032340171637,3.9883170118929945
2014-09-25,80.3703,24.041822355642072,4.555844216666682
2014-09-26,80.7703,25.732720069044323,4.565144218321171
2014-09-29,80.6812,23.836283155151627,5.161134753621854
2014-09-30,81.0756,26.4645856203698,6.0608954442881835
2014-10-01,80.9928,25.72299064267092,5.879030950799802
2014-10-02,80.6819,23.42434949935899,5.750888336350157
2014-10-03,81.6336,29.043941499965364,7.245695187622414
2014-10-06,81.1335,26.797038824962648,6.3624636537397805
2014-10-07,80.9357,25.614330610286085,6.585220029709538
2014-10-08,80.8064,23.406441242874187,6.48547998350133
2014-10-09,80.6583,22.4339393249811,6.256290410121568
2014-10-10,80.8601,23.17668120719556,7.419166712055625
2014-10-14,80.8926,23.752974270526227,7.258156475988686
2014-10-15,80.5238,21.826378198664777,6.895013659932703
2014-10-16,80.3286,20.19709357931272,6.478140649563757
2014-10-17,80.5278,20.62844750439872,6.951577622032112
2014-10-20,80.4982,21.347593993438085,6.554647210191344
2014-10-21,80.5279,22.38491138101557,7.014389445259517
2014-10-22,80.8094,23.38163338849686,7.468454762107402
2014-10-23,80.9594,25.76152733693138,7.5879573950657475
2014-10-24,80.8109,23.830139466566933,7.717849292663792
2014-10-27,80.7399,23.48641659200048,7.853519937697628
2014-10-28,80.5117,24.02221800321518,7.305009815982011
2014-10-29,80.3787,23.12402893531671,7.123465856008693
2014-10-30,81.0528,28.17654313377387,8.015240217329023
2014-10-31,81.8583,32.769356609186254,8.492145222919788
2014-11-03,82.3088,37.24397424981236,9.0717305169421
2014-11-04,82.2142,36.50780659024446,8.951857427590015
2014-11-05,82.5232,39.6370677744331,9.160704199455294
2014-11-06,82.9246,43.90231593229539,9.666429942088438
2014-11-07,82.7461,42.90268596135978,10.619874816516095
2014-11-10,82.7006,41.65121926145903,10.683637142321789
2014-11-12,82.5341,39.500517957738566,10.27925869510029
2014-11-13,82.6806,40.17071331908693,10.940613389259447
2014-11-14,82.6243,40.09806576677646,10.696337779087761
2014-11-17,82.7956,41.84609567128956,10.873847513575384
2014-11-18,82.5553,39.89352221863083,10.372032145545361
2014-11-19,82.7301,39.97320298103284,10.52800337742601
2014-11-20,82.7627,40.29206270993697,10.359095394298201
2014-11-21,82.9417,40.03517600161037,10.583035571436184
2014-11-24,83.0047,39.81819404695948,10.114432929514837
2014-11-25,82.8118,38.756243053316375,9.227483944660687
2014-11-26,82.5859,37.0607576016007,9.187025943617599
2014-11-28,83.3705,42.52689727911354,10.007639923416045
2014-12-01,82.9377,38.32059491468771,9.759815994357023
2014-12-02,83.5228,42.2973315926449,9.958174639639704
2014-12-03,83.7594,43.52504372354076,9.839462233890472
2014-12-04,83.3877,39.19212493943365,9.361204881848884
2014-12-05,84.1257,44.62124719817562,10.65822185391263
2014-12-08,84.219,43.398289129234335,10.649082424165979
2014-12-09,83.4866,36.178558145196746,9.835325815970641
2014-12-10,83.5567,37.18737877527414,10.213484405811624
2014-12-11,83.8522,39.68901930046454,10.489580519557528
2014-12-12,83.4711,36.80743314109496,9.810455469927826
2014-12-15,83.7107,36.53447599702662,9.802957086566666
2014-12-16,83.5181,36.01142299571944,9.7031432662122
2014-12-17,83.91,38.98588457847077,9.88305854929743
2014-12-18,84.315,41.64543048196536,10.690570526100206
2014-12-19,84.6676,44.12967517207529,10.913506758226044
2014-12-22,84.6852,43.53717054834539,11.126682938351307
2014-12-23,85.0083,45.69057290846166,11.143172422449265
2014-12-24,84.9349,45.79985528846948,11.313828434828888
2014-12-29,85.0006,46.7999924737726,11.027427499601616
2014-12-30,84.7628,44.629214232291645,11.403498395900446
2014-12-31,85.0652,44.748989362547896,11.64701435336366
2015-01-02,85.7577,48.1295593868456,12.724129999014156
2015-01-05,86.2016,50.670783510709214,13.812215969854847
2015-01-06,86.0471,48.45075804524773,13.09709854434331
2015-01-07,86.7411,52.2331071537372,14.037594854832026
2015-01-08,86.6519,51.559740048873095,14.172946150815658
2015-01-09,86.5625,52.17382831119002,13.91841171578072
2015-01-12,86.6687,53.40010639845032,13.985719677989138
2015-01-13,86.8629,53.977704597236894,13.577007111728268
2015-01-14,86.6097,49.250999453469376,13.292155069910194
2015-01-15,86.705,51.13115484846309,13.766829499992772
2015-01-16,86.9265,48.02694494810203,13.880842801950966
2015-01-20,87.2325,50.40993055751526,14.174331079055902
2015-01-21,87.6474,51.1537676457839,14.835962475761244
2015-01-22,88.232,52.19947611060248,16.025732064614218
2015-01-23,88.8135,56.74357291709595,16.641778989547173
2015-01-26,88.933,56.99388050071268,16.364849658493185
2015-01-27,88.5382,53.499984382895406,15.744076721554933
2015-01-28,88.7602,55.40371200317495,15.993805662460868
2015-01-29,89.5227,63.04759412613288,16.595468126063075
2015-01-30,89.6269,63.3069684509586,16.374238633220873
2015-02-02,89.1999,58.54829978649904,15.708181563463143
2015-02-03,88.5294,51.30494910152574,15.077713404766136
2015-02-04,88.8298,52.61666818434341,15.656874718441372
2015-02-05,88.4552,49.93692965765266,15.041078110185847
2015-02-06,89.2113,52.99325352698303,15.556583170771487
2015-02-09,89.0743,50.87848501357908,15.344014689562545
2015-02-10,89.2924,49.36581073604187,15.397658249114743
2015-02-11,89.7245,52.95187012070093,15.995511410867525
2015-02-12,88.7701,43.71634082095333,14.438848058331889
2015-02-13,88.7433,44.13074929842716,14.85887793494678
2015-02-18,89.059,48.45908838989273,15.609690241477159
2015-02-19,88.9089,40.703581444594825,15.393570794461663
2015-02-20,88.991,44.73831178906072,15.191995288300376
2015-02-23,89.2486,47.85810649488773,15.631409222413527
2015-02-24,89.4719,50.30160010159539,15.253095420889661
2015-02-25,88.8158,47.01602316759108,14.462053171568456
2015-02-26,89.5837,50.65338241629025,15.80884444145676
2015-02-27,89.6803,51.061235272551286,15.886832389796112
2015-03-02,89.857,55.06386830906005,16.05937747422288
2015-03-03,89.5246,54.27258800282815,16.02236866831257
2015-03-04,90.096,56.689069770252544,16.900001297504907
2015-03-06,91.5446,67.25774923199835,18.831681317597226
2015-03-09,91.5574,67.10456347571592,18.952213787467585
2015-03-10,92.199,69.45614172919954,19.73134177175737
2015-03-11,93.091,74.80814280035513,21.51666414298319
2015-03-12,92.7449,73.49236803075752,21.311914989352744
2015-03-13,93.4008,79.08101845369531,21.894013149823955
2015-03-16,93.1269,79.00476771749176,20.988964732355143
2015-03-17,93.0676,79.73396159214117,21.282049611332265
