DATE,HTRUCKSSA,3m growth rate,12m growth rate
1971-05-01,26.7,18.32736248616129,-4.642857142857149
1971-06-01,28.0,38.724542592058285,-6.35451505016722
1971-07-01,28.8,31.38955175994147,4.7272727272727355
1971-08-01,26.6,-1.489731890257917,-6.0070671378091856
1971-09-01,30.6,42.64402358392343,4.436860068259385
1971-10-01,31.2,37.73630401234564,12.230215827338121
1971-11-01,32.0,109.4466250846382,31.147540983606568
1971-12-01,31.1,6.697894679088479,37.61061946902655
1972-01-01,34.3,46.06901615630738,35.573122529644266
1972-02-01,34.3,32.00080109596249,33.98437499999998
1972-03-01,33.2,29.87057958709165,28.682170542635667
1972-04-01,35.2,10.915993527616807,30.855018587360618
1972-05-01,36.7,31.065315368135398,37.453183520599275
1972-06-01,35.4,29.25897665553736,26.428571428571423
1972-07-01,37.8,32.98312840456188,31.24999999999998
1972-08-01,36.9,2.197720164417727,38.72180451127818
1972-09-01,35.0,-4.44374311421215,14.379084967320255
1972-10-01,36.7,-11.141892855987034,17.62820512820513
1972-11-01,40.6,46.55433517080871,26.875000000000004
1972-12-01,41.2,92.0068340591421,32.475884244373
1973-01-01,41.9,69.89939596927634,22.157434402332377
1973-02-01,40.8,1.9850511507195636,18.950437317784253
1973-03-01,46.7,65.07399357132199,40.662650602409634
1973-04-01,43.5,16.171858168984386,23.579545454545435
1973-05-01,44.4,40.24624046646959,20.980926430517698
1973-06-01,41.2,-39.42110574989274,16.384180790960468
1973-07-01,39.5,-32.01214262353093,4.497354497354511
1973-08-01,38.2,-45.20744260966127,3.5230352303523116
1973-09-01,39.1,-18.88182609702872,11.714285714285722
1973-10-01,37.7,-17.019314476906967,2.7247956403269713
1973-11-01,40.9,31.41343892346431,0.738916256157629
1973-12-01,41.0,20.900583612221425,-0.4854368932038944
1974-01-01,35.3,-23.134152361567807,-15.751789976133656
1974-02-01,37.3,-30.82612652512943,-8.578431372549023
1974-03-01,37.2,-32.230179919674725,-20.342612419700213
1974-04-01,39.2,52.07066549998154,-9.885057471264357
1974-05-01,36.0,-13.228985357050847,-18.918918918918916
1974-06-01,37.0,-2.133256666872707,-10.19417475728156
1974-07-01,29.4,-68.35937500000003,-25.569620253164558
1974-08-01,34.2,-18.54937499999998,-10.471204188481675
1974-09-01,39.5,29.89172555079311,1.0230179028132946
1974-10-01,32.5,49.32898812589723,-13.793103448275868
1974-11-01,31.6,-27.114035319873263,-22.73838630806846
1974-12-01,34.6,-41.12702089220303,-15.609756097560968
1975-01-01,27.9,-45.689554009453474,-20.96317280453257
1975-02-01,26.8,-48.26423852623054,-28.15013404825737
1975-03-01,25.0,-72.74440674240921,-32.795698924731184
1975-04-01,23.5,-49.66678912085104,-40.051020408163275
1975-05-01,23.4,-41.88018094626101,-35.00000000000001
1975-06-01,23.3,-24.54923466239999,-37.027027027027025
1975-07-01,25.8,45.28051636162282,-12.244897959183664
