DATE,T10YFF,3m growth rate,12m growth rate
2012-03-30,2.14,51.15616239480556,-30.519480519480513
2012-04-02,2.07,43.89117703014684,-33.440514469453376
2012-04-03,2.15,78.52624186184585,-31.30990415335463
2012-04-04,2.1,85.26234567901238,-34.375
2012-04-05,2.04,32.894273064203006,-36.25000000000001
2012-04-06,1.95,13.315998179643865,-39.44099378881988
2012-04-09,1.9,-4.102013434892804,-42.249240121580556
2012-04-10,1.86,-22.12626304787585,-44.144144144144136
2012-04-11,1.89,-24.861405862733456,-43.41317365269462
2012-04-12,1.93,-7.877793542677591,-42.72997032640949
2012-04-13,1.87,-17.140531973154804,-44.01197604790419
2012-04-16,1.85,-26.79058593749999,-45.10385756676558
2012-04-17,1.87,-13.670444174848727,-44.17910447761194
2012-04-18,1.85,-13.8050149252385,-44.94047619047619
2012-04-19,1.85,-26.79058593749999,-45.747800586510266
2012-04-20,1.87,-17.140531973154804,-45.95375722543352
2012-04-23,1.83,-12.106422405286176,-47.41379310344828
2012-04-24,1.86,2.179756467027083,-46.857142857142854
2012-04-25,1.86,2.179756467027083,-46.857142857142854
2012-04-26,1.84,11.650113299669162,-46.51162790697674
2012-04-27,1.83,19.5782419725115,-46.334310850439884
2012-04-30,1.79,-16.04516783248181,-47.66081871345029
2012-05-01,1.82,-17.557323452381034,-45.01510574018127
2012-05-02,1.81,-17.643118069996365,-45.15151515151514
2012-05-03,1.81,-25.77061642808266,-44.8170731707317
2012-05-04,1.75,-35.13450310597936,-47.447447447447445
2012-05-07,1.76,-19.83239774999069,-46.98795180722891
2012-05-08,1.72,-23.644118445831765,-47.72036474164134
2012-05-09,1.72,-25.281718614355984,-47.07692307692308
2012-05-10,1.74,-29.663202707161528,-47.272727272727266
2012-05-11,1.69,-41.208088256469175,-48.0
2012-05-14,1.62,-52.36549980742971,-49.84520123839009
2012-05-15,1.6,-50.75677795295468,-50.31055900621118
2012-05-16,1.6,-49.71186531717834,-49.84326018808777
2012-05-17,1.54,-58.61166377126435,-51.26582278481013
2012-05-18,1.55,-50.72349707415745,-49.838187702265365
2012-05-21,1.59,-46.60055781081318,-48.70967741935483
2012-05-22,1.63,-32.75493817634511,-47.07792207792208
2012-05-23,1.58,-37.92048167358254,-49.681528662420384
2012-05-24,1.62,-38.58765242212445,-47.74193548387097
2012-05-25,1.6,-50.75677795295468,-48.88178913738018
2012-05-29,1.58,-57.77165486718449,-48.8673139158576
2012-05-30,1.47,-70.8156949375,-51.80327868852459
2012-05-31,1.43,-73.33559824717071,-52.8052805280528
2012-06-01,1.31,-78.77459691271231,-57.467532467532465
2012-06-04,1.36,-72.61427540037964,-55.84415584415584
2012-06-05,1.4,-66.48487444656074,-54.0983606557377
2012-06-06,1.5,-49.57045764431655,-50.495049504950494
2012-06-07,1.5,-42.15694149791111,-50.331125827814574
2012-06-08,1.48,-49.99698513591967,-51.315789473684205
2012-06-11,1.43,-55.41467311286965,-52.01342281879195
2012-06-12,1.51,-56.56338111771133,-49.158249158249156
2012-06-13,1.44,-60.81097880609805,-51.186440677966104
2012-06-14,1.47,-63.40496875476299,-48.60139860139861
2012-06-15,1.42,-68.80112215222412,-51.70068027210885
2012-06-18,1.42,-70.69618651066088,-50.69444444444444
2012-06-19,1.47,-59.26215542025985,-49.48453608247423
2012-06-20,1.49,-59.693169643257015,-48.97260273972602
2012-06-21,1.46,-56.71659655540313,-49.48096885813149
2012-06-22,1.52,-50.265237051091205,-47.945205479452056
2012-06-25,1.46,-63.62692433173397,-49.6551724137931
2012-06-26,1.5,-62.74709701538086,-48.275862068965516
2012-06-27,1.5,-64.9872203354224,-50.16611295681063
2012-06-28,1.45,-68.14021997441404,-49.65277777777778
2012-06-29,1.58,-53.17315704508299,-44.169611307420496
2012-07-02,1.43,-67.22845374127081,-49.647887323943664
2012-07-03,1.48,-56.27182930515995,-48.61111111111111
2012-07-05,1.45,-61.43434454953327,-50.0
2012-07-06,1.4,-69.24747744780858,-52.05479452054795
2012-07-09,1.36,-74.82608748070987,-52.28070175438596
2012-07-10,1.36,-72.61427540037964,-51.42857142857142
2012-07-11,1.37,-72.39199328390262,-52.26480836236933
2012-07-12,1.32,-74.08156281130596,-55.55555555555556
2012-07-13,1.33,-74.41177636325811,-56.67752442996743
2012-07-16,1.32,-77.65960693359374,-57.556270096463024
2012-07-17,1.36,-74.82608748070987,-56.68789808917197
2012-07-18,1.36,-74.82608748070987,-55.84415584415584
2012-07-19,1.41,-76.26053251274709,-53.77049180327869
2012-07-20,1.36,-84.28405034613438,-56.12903225806451
2012-07-23,1.33,-85.35623589673689,-55.067567567567565
2012-07-24,1.29,-87.27833847141251,-55.052264808362374
2012-07-25,1.28,-89.33777592669722,-55.24475524475524
2012-07-26,1.31,-88.09126227894657,-54.195804195804186
2012-07-27,1.44,-80.24691358024691,-50.68493150684932
2012-07-30,1.39,-82.52949892082049,-51.736111111111114
2012-07-31,1.38,-81.70272040634306,-52.083333333333336
2012-08-01,1.42,-79.871568507674,-50.175438596491226
2012-08-02,1.37,-80.43799402822978,-52.75862068965517
2012-08-03,1.46,-75.72506457532782,-50.841750841750844
2012-08-06,1.45,-74.97024695294469,-50.51194539249146
2012-08-07,1.53,-73.8717315270894,-48.484848484848484
2012-08-08,1.55,-68.56268759506196,-47.098976109215016
2012-08-09,1.56,-72.28310645749781,-46.93877551020408
2012-08-10,1.52,-72.55285524035767,-47.58620689655172
2012-08-13,1.52,-69.17850630010844,-43.911439114391136
2012-08-14,1.6,-54.6746167289332,-38.46153846153846
2012-08-15,1.67,-40.31688515281498,-33.20000000000001
2012-08-16,1.7,-30.21792027535627,-32.539682539682545
2012-08-17,1.68,-37.57049230300258,-29.411764705882348
2012-08-20,1.69,-41.208088256469175,-32.400000000000006
2012-08-21,1.67,-36.39379883185673,-27.07423580786027
2012-08-22,1.58,-46.79634921439513,-24.761904761904763
2012-08-23,1.55,-52.79800369725838,-25.120772946859894
2012-08-24,1.55,-50.72349707415745,-31.11111111111111
2012-08-27,1.52,-54.42911758381486,-28.971962616822434
2012-08-28,1.51,-57.48508031111259,-31.05022831050228
2012-08-29,1.53,-51.13911101535835,-28.504672897196258
2012-08-30,1.49,-58.81934056630635,-28.365384615384613
2012-08-31,1.44,-64.07488297504875,-27.63819095477387
2012-09-04,1.45,-61.43434454953327,-26.767676767676775
2012-09-05,1.44,-61.66057374196339,-28.358208955223873
2012-09-06,1.52,-48.00492274067709,-26.57004830917874
2012-09-07,1.52,-51.34933288551196,-31.221719457013574
2012-09-10,1.53,-48.943454874289415,-28.837209302325572
2012-09-11,1.55,-46.221028384177856,-26.190476190476186
2012-09-12,1.62,-26.56419441232816,-26.027397260273965
2012-09-13,1.6,-31.698654463492904,-24.17061611374407
2012-09-14,1.72,0.0,-19.999999999999996
2012-09-17,1.69,-6.79632628789305,-18.357487922705307
2012-09-18,1.66,-17.160902451661496,-14.432989690721653
2012-09-19,1.64,-11.31941002378898,-13.227513227513231
2012-09-20,1.64,5.0304760727303055,-16.326530612244905
2012-09-21,1.62,5.094533691406222,-15.183246073298417
2012-09-24,1.58,-4.907028808593728,-14.130434782608692
2012-09-25,1.55,2.622811672253356,-16.216216216216218
2012-09-26,1.49,-14.607784598292838,-21.98952879581152
2012-09-27,1.52,-16.480890622636014,-22.05128205128205
2012-09-28,1.56,-16.102701680302456,-21.999999999999996
2012-10-01,1.49,-20.91088318275901,-25.125628140703515
2012-10-02,1.48,-30.339465345107254,-21.276595744680847
2012-10-03,1.48,-26.790585937500023,-20.430107526881724
2012-10-04,1.55,-7.381350343019822,-13.888888888888884
2012-10-05,1.6,40.34941011026862,-2.4390243902438935
2012-10-09,1.58,49.03360196384945,-10.227272727272718
2012-10-10,1.56,101.1005279692418,-14.754098360655743
2012-10-11,1.54,64.40962920253588,-19.791666666666664
2012-10-12,1.53,42.64402358392343,-21.53846153846154
2012-10-15,1.54,11.100969086419733,-19.371727748691093
2012-10-16,1.59,26.247696000000037,-14.516129032258062
2012-10-17,1.68,66.03141352317114,-2.3255813953488413
2012-10-18,1.71,104.47503523882868,-1.7241379310344862
2012-10-19,1.63,35.78213353902831,-11.891891891891904
2012-10-22,1.68,85.26234567901238,-13.4020618556701
2012-10-23,1.64,54.91948807132911,-19.21182266009852
2012-10-24,1.63,73.61891589344287,-22.748815165876778
2012-10-25,1.7,105.41980280643376,-21.658986175115203
2012-10-26,1.62,47.4995580940262,-23.584905660377352
2012-10-29,1.57,23.26890438555396,-28.31050228310502
2012-10-31,1.54,23.785980265467856,-27.014218009478665
2012-11-01,1.58,16.74922223298625,-25.47169811320755
2012-11-02,1.59,40.66209263630103,-24.64454976303316
2012-11-05,1.55,14.014938271604985,-27.2300469483568
2012-11-06,1.62,36.04889600000003,-25.0
2012-11-07,1.52,20.75422718834528,-30.27522935779817
2012-11-08,1.46,-27.09067536984072,-29.468599033816425
2012-11-09,1.45,5.712868886782352,-32.55813953488372
2012-11-13,1.43,-12.844000387039843,-39.148936170212764
2012-11-14,1.43,-5.404137591706848,-37.00440528634361
2012-11-15,1.42,5.837905039566826,-31.73076923076924
2012-11-16,1.42,18.84960537619273,-26.42487046632125
2012-11-19,1.45,29.216024555669385,-25.64102564102564
2012-11-20,1.5,43.70860299820969,-25.0
2012-11-21,1.53,80.49700434567302,-22.72727272727273
2012-11-23,1.54,79.75307126249803,-21.42857142857143
2012-11-26,1.5,66.7513318762379,-25.742574257425744
2012-11-27,1.48,40.24624046646947,-22.916666666666664
2012-11-28,1.47,36.49404539024987,-25.0
2012-11-29,1.46,14.956881124396284,-25.510204081632647
2012-11-30,1.46,32.81764934118363,-25.888324873096447
2012-12-03,1.47,49.23228029250844,-23.834196891191706
2012-12-04,1.45,59.62950529898612,-22.872340425531913
2012-12-05,1.44,60.1806640625,-25.38860103626943
2012-12-06,1.43,41.99039496516534,-24.33862433862434
2012-12-07,1.48,11.582706999695214,-20.430107526881724
2012-12-10,1.47,25.08641276465129,-18.333333333333336
2012-12-11,1.49,35.90290122199469,-21.578947368421055
2012-12-12,1.55,41.96242689533216,-17.989417989417976
2012-12-13,1.58,76.90743236510369,-17.708333333333325
2012-12-14,1.55,27.032653404483757,-21.717171717171713
2012-12-17,1.62,55.80738880303586,-20.197044334975356
2012-12-18,1.67,41.93848366145188,-15.228426395939088
2012-12-19,1.65,28.41299764704861,-15.816326530612246
2012-12-20,1.64,22.1453670095757,-18.000000000000004
2012-12-21,1.6,22.77376631548251,-17.525773195876283
2012-12-24,1.61,25.87200565844392,-16.145833333333325
2012-12-26,1.6,0.0,-19.999999999999996
2012-12-27,1.57,-21.88530794040613,-19.897959183673464
2012-12-28,1.56,-29.090780043342367,-17.460317460317455
2012-12-31,1.69,2.402295369028651,-8.64864864864866
2013-01-02,1.69,0.0,-8.64864864864866
2013-01-03,1.75,20.583062644751248,-2.2346368715083775
2013-01-04,1.77,57.494255435566345,1.1428571428571344
2013-01-07,1.76,66.23554002561936,-5.882352941176472
2013-01-08,1.74,58.80720434077838,-8.900523560209416
2013-01-09,1.74,71.72069651571881,-8.42105263157894
2013-01-10,1.77,88.79273423077552,-9.230769230769232
2013-01-11,1.75,71.15377067049846,-10.256410256410254
2013-01-14,1.75,90.2861245146202,-5.913978494623661
2013-01-15,1.71,98.85406494140624,-7.0652173913043566
2013-01-16,1.7,88.93989800376364,-8.108108108108114
2013-01-17,1.75,118.12338379166737,-7.894736842105255
2013-01-18,1.73,67.80699515073594,-10.362694300518138
2013-01-22,1.72,63.960576192632026,-11.794871794871797
2013-01-23,1.73,63.46270795333973,-9.424083769633507
2013-01-24,1.73,55.18781550175896,-8.947368421052627
2013-01-25,1.84,66.42219043815203,-4.1666666666666625
2013-01-28,1.86,82.62988525390631,0.540540540540535
2013-01-29,1.91,52.06164394787089,2.6881720430107503
2013-01-30,1.91,63.14983936960245,6.111111111111112
2013-01-31,1.87,61.04011573123289,5.0561797752809
2013-02-01,1.9,80.15196835471927,3.82513661202184
2013-02-04,1.87,69.04060327134007,-2.094240837696326
2013-02-05,1.91,93.22949142281936,-2.5510204081632626
2013-02-06,1.87,96.2176537258036,-6.499999999999995
2013-02-07,1.86,107.36,-6.5326633165829096
2013-02-08,1.85,137.6522005207465,-4.145077720207246
2013-02-11,1.85,119.43836655768494,-1.5957446808510523
2013-02-12,1.89,115.45115334284506,2.717391304347827
2013-02-13,1.91,170.01531359074198,7.3033707865168385
2013-02-14,1.86,149.46229606207794,8.139534883720945
2013-02-15,1.85,144.140625,5.113636363636376
2013-02-19,1.88,116.42359378942112,7.428571428571429
2013-02-20,1.87,86.58919692993162,0.5376344086021501
2013-02-21,1.83,79.96001102667793,0.5494505494505475
2013-02-22,1.81,81.22408098612635,-4.232804232804222
2013-02-25,1.73,59.25809964065412,-8.947368421052627
2013-02-26,1.74,67.27508909195747,-9.84455958549223
2013-02-27,1.77,74.50592699078295,-3.8043478260869623
2013-02-28,1.75,46.74513004895735,-6.417112299465244
2013-03-01,1.72,9.869376700037492,-4.444444444444451
2013-03-04,1.72,2.3597805342205014,-4.972375690607745
2013-03-05,1.75,32.8623033098892,-6.914893617021267
2013-03-06,1.8,31.7810287380258,-6.249999999999989
2013-03-07,1.84,58.45133399463018,-5.641025641025632
2013-03-08,1.91,88.53112166805231,-1.0362694300518172
2013-03-11,1.91,59.344758922905626,0.0
2013-03-12,1.88,81.37245807874646,-0.5291005291005346
2013-03-13,1.9,114.49431901457416,4.39560439560438
2013-03-14,1.89,126.8633460829177,2.717391304347827
2013-03-15,1.85,87.95702648859705,-1.5957446808510523
2013-03-18,1.8,64.24854200903593,-6.249999999999989
2013-03-19,1.77,70.04594217132036,-5.851063829787229
2013-03-20,1.81,55.83113766667609,-4.232804232804222
2013-03-21,1.79,92.32589943323836,-3.2432432432432434
2013-03-22,1.78,120.93706789797297,-4.812834224598939
2013-03-25,1.78,127.09522376537755,-7.2916666666666625
2013-03-26,1.78,140.06887614723863,-7.2916666666666625
2013-03-27,1.75,124.2890362857588,-8.854166666666663
2013-03-28,1.74,125.44656136679832,-13.861386138613863
2013-04-01,1.7,105.41980280643376,-21.2962962962963
2013-04-02,1.73,102.63404016225516,-19.534883720930228
2013-04-03,1.69,61.13199427160496,-21.759259259259267
2013-04-04,1.64,32.01086261192925,-26.785714285714302
2013-04-05,1.57,8.022873646976914,-29.596412556053806
2013-04-08,1.61,32.72064019753094,-25.462962962962965
2013-04-09,1.63,47.13078633085684,-24.18604651162791
2013-04-10,1.69,74.6937950152192,-19.905213270142173
2013-04-11,1.67,71.18056735450615,-21.226415094339636
2013-04-12,1.6,44.23428549676729,-22.330097087378643
2013-04-15,1.57,30.115570616390475,-24.51923076923077
2013-04-16,1.6,48.25451270428584,-21.95121951219511
2013-04-17,1.58,44.936703538189725,-26.16822429906542
2013-04-18,1.57,45.29626812864629,-24.154589371980673
2013-04-19,1.58,29.89172555079311,-26.51162790697674
2013-04-22,1.57,30.115570616390475,-25.238095238095237
2013-04-23,1.6,32.964240432514735,-21.568627450980394
2013-04-24,1.6,13.541110597376772,-17.948717948717942
2013-04-25,1.61,7.813999314918019,-15.263157894736834
2013-04-26,1.57,5.262048356236626,-15.591397849462362
2013-04-29,1.57,-11.785789532029634,-16.93121693121692
2013-04-30,1.56,-23.8565573004298,-19.17098445595854
2013-05-01,1.52,-27.982411509704253,-18.71657754010696
2013-05-02,1.51,-28.13252327757901,-18.37837837837838
2013-05-03,1.64,10.381289062499954,-12.299465240641716
2013-05-06,1.66,13.013115627430238,-10.270270270270277
2013-05-07,1.7,27.44293212890625,-8.108108108108114
2013-05-08,1.69,34.260484112432074,-9.625668449197866
2013-05-09,1.69,37.73630401234564,-7.650273224043724
2013-05-10,1.78,23.064613132303524,-4.301075268817211
2013-05-13,1.8,28.689526209470827,-3.2258064516129115
2013-05-14,1.85,24.8920283215327,0.5434782608695565
2013-05-15,1.82,11.787305079397893,-0.5464480874316946
2013-05-16,1.76,0.0,-1.6759776536312887
2013-05-17,1.85,27.78795509811957,1.6483516483516425
2013-05-20,1.87,33.40417856255324,3.314917127071837
2013-05-21,1.85,19.34214741279472,2.20994475138121
2013-05-22,1.95,54.16516451478552,11.428571428571432
2013-05-23,1.94,51.02704497126196,10.22727272727273
2013-05-24,1.92,58.93533924447332,11.627906976744185
2013-05-28,2.06,115.612132996492,19.76744186046513
2013-05-29,2.05,88.30560599750092,17.816091954022983
2013-05-30,2.05,97.16554869545736,21.301775147928993
2013-05-31,2.07,109.78169697230835,27.777777777777768
2013-06-03,2.03,89.58315182009461,26.874999999999982
2013-06-04,2.03,89.58315182009461,26.874999999999982
2013-06-05,2.01,42.400966729907495,30.519480519480503
2013-06-06,1.98,28.41299764704861,27.74193548387096
2013-06-07,2.08,40.64356648856609,30.817610062893074
2013-06-10,2.13,54.66247109345434,30.67484662576687
2013-06-11,2.11,62.09267709243085,33.54430379746833
2013-06-12,2.17,70.14709225681202,33.95061728395061
2013-06-13,2.1,59.04160607853635,31.25
2013-06-14,2.04,30.132927748395662,29.11392405063291
2013-06-17,2.08,53.06888324689712,41.49659863945578
2013-06-18,2.08,56.38732927139647,45.45454545454546
2013-06-19,2.23,111.12153681567372,70.22900763358777
2013-06-20,2.31,143.08659253927485,69.85294117647058
2013-06-21,2.42,168.79070552098543,72.85714285714286
2013-06-24,2.47,179.6754490410831,64.66666666666667
2013-06-25,2.51,231.62182808986765,67.33333333333331
2013-06-26,2.46,212.6464593810243,66.21621621621621
2013-06-27,2.4,165.59113187931754,67.83216783216784
2013-06-28,2.45,194.64421002667115,62.25165562913908
2013-07-01,2.4,195.82890631201084,66.66666666666667
2013-07-02,2.38,198.94653826387716,61.904761904761905
2013-07-03,2.42,282.8926691205652,70.4225352112676
2013-07-05,2.63,421.9465133787169,85.2112676056338
2013-07-08,2.55,330.79202641565263,73.46938775510203
2013-07-09,2.55,350.82555601832564,71.14093959731542
2013-07-10,2.61,430.2103995349905,78.76712328767124
2013-07-11,2.51,353.50397526519527,65.13157894736841
2013-07-12,2.52,329.98169599999994,72.6027397260274
2013-07-15,2.48,260.3435086114921,65.33333333333333
2013-07-16,2.46,219.49873013827488,63.99999999999999
2013-07-17,2.43,161.9941688363905,67.58620689655174
2013-07-18,2.47,179.6754490410831,56.329113924050645
2013-07-19,2.41,170.04539341621427,68.53146853146855
2013-07-22,2.41,158.85333607016534,62.83783783783785
2013-07-23,2.44,177.78710943514474,68.27586206896552
2013-07-24,2.52,244.2827390816476,80.0
2013-07-25,2.52,284.1599999999999,85.29411764705881
2013-07-26,2.49,291.65558408303593,83.08823529411764
2013-07-29,2.53,281.7401020135859,84.6715328467153
2013-07-30,2.54,305.4364052091153,92.42424242424241
2013-07-31,2.51,295.3801635209361,88.72180451127818
2013-08-01,2.66,398.70823230556914,101.51515151515152
2013-08-02,2.54,314.6244011271449,86.76470588235293
2013-08-05,2.59,379.785216,90.4411764705882
2013-08-06,2.58,383.3723795775654,82.97872340425533
2013-08-07,2.52,382.8435981369956,85.29411764705881
2013-08-08,2.49,329.1538133114825,87.21804511278195
2013-08-09,2.49,371.2491392119584,93.0232558139535
2013-08-12,2.53,466.37841333383295,97.65624999999997
2013-08-13,2.63,687.4525329829349,100.76335877862594
2013-08-14,2.62,601.2964833762676,81.94444444444446
2013-08-15,2.69,641.7519597042101,93.52517985611513
2013-08-16,2.75,601.106440859422,99.27536231884059
2013-08-19,2.79,679.0241631909188,96.47887323943662
2013-08-20,2.73,747.5604005432125,99.27007299270072
2013-08-21,2.79,897.2825119717552,91.09589041095892
2013-08-22,2.81,851.3610108947751,93.79310344827587
2013-08-23,2.74,804.4278008048303,79.08496732026144
2013-08-26,2.71,787.7252110729614,74.83870967741935
2013-08-27,2.65,691.3254764797533,69.87179487179486
2013-08-28,2.71,787.7252110729614,78.28947368421053
2013-08-29,2.67,675.4702027893065,75.6578947368421
2013-08-30,2.71,722.9950685119626,69.37499999999999
2013-09-03,2.77,776.2248628955701,65.8682634730539
2013-09-04,2.82,940.8731928253692,65.88235294117646
2013-09-05,2.9,1064.1082898914756,72.61904761904762
2013-09-06,2.86,1029.7067901234566,69.23076923076923
2013-09-09,2.82,1084.7373534627957,68.8622754491018
2013-09-10,2.88,1223.3117291124977,82.27848101265822
2013-09-11,2.85,812.0193397957669,83.87096774193547
2013-09-12,2.84,756.7241474893306,83.22580645161288
2013-09-13,2.82,657.1828134241686,85.52631578947367
2013-09-16,2.8,653.5035572112529,85.43046357615893
2013-09-17,2.78,632.204452062067,81.69934640522874
2013-09-18,2.61,362.2554286234371,75.16778523489933
2013-09-19,2.67,384.1222299382714,85.41666666666667
2013-09-20,2.67,333.8685114886073,84.13793103448275
2013-09-23,2.63,336.05115584754026,82.63888888888889
2013-09-24,2.58,361.7725923375497,69.73684210526316
2013-09-25,2.55,260.97224304635506,67.76315789473684
2013-09-26,2.58,262.33676095154084,68.62745098039215
2013-09-27,2.56,266.6679476096236,65.16129032258064
2013-09-30,2.58,206.43641889289583,59.25925925925925
2013-10-01,2.58,212.8037163207054,61.25000000000001
2013-10-02,2.56,216.04938271604956,48.837209302325576
2013-10-03,2.54,131.13514411317658,50.29585798816569
2013-10-04,2.58,150.87846260175596,55.42168674698795
2013-10-07,2.57,147.0114295441122,56.707317073170735
2013-10-08,2.58,141.32229231934676,57.31707317073172
2013-10-09,2.59,164.98110369146076,59.87654320987652
2013-10-10,2.62,177.47318138688618,65.82278481012658
2013-10-11,2.6,179.96849467310932,67.74193548387098
2013-10-15,2.65,220.8652866073221,77.85234899328859
2013-10-16,2.58,136.71483927082608,69.73684210526316
2013-10-17,2.51,92.83083070301888,60.897435897435884
2013-10-18,2.5,97.07440022026404,67.78523489932886
2013-10-21,2.54,87.71368313571865,71.62162162162163
2013-10-22,2.46,88.30560599750092,66.21621621621621
2013-10-23,2.43,101.32811377527808,56.77419354838711
2013-10-24,2.45,92.49125215829513,53.125
2013-10-25,2.45,92.49125215829513,55.06329113924051
2013-10-28,2.46,48.08837795359084,57.692307692307686
2013-10-29,2.45,26.536674871260367,59.09090909090911
2013-10-30,2.47,8.524139040686652,61.43790849673203
2013-10-31,2.5,4.94752999497865,62.33766233766234
2013-11-01,2.57,9.910101112962868,61.63522012578615
2013-11-04,2.55,15.457006537354022,51.78571428571428
2013-11-05,2.61,39.86758056640621,52.63157894736841
2013-11-06,2.59,24.89202832153259,58.89570552147239
2013-11-07,2.55,27.44293212890625,51.78571428571428
2013-11-08,2.69,63.19291191763013,64.02439024390245
2013-11-12,2.72,59.59311524862832,66.8711656441718
2013-11-13,2.67,6.223853294265291,57.05882352941176
2013-11-14,2.6,8.076847975396518,60.49382716049383
2013-11-15,2.62,11.440857080225753,66.87898089171975
2013-11-18,2.58,-4.519036132826548,67.53246753246754
2013-11-19,2.62,18.71627997732601,65.82278481012658
2013-11-20,2.71,33.74421325556667,70.44025157232703
2013-11-21,2.7,40.49094486278608,74.19354838709677
2013-11-22,2.66,36.70554106301032,64.19753086419753
2013-11-25,2.65,41.43549063674947,74.34210526315788
2013-11-26,2.62,26.59523294276136,79.45205479452055
2013-11-27,2.65,46.18921210334606,82.75862068965519
2013-11-29,2.68,52.92236496289304,87.41258741258744
2013-12-02,2.72,54.42453802553424,90.20979020979023
2013-12-03,2.7,31.7810287380258,90.14084507042254
2013-12-04,2.75,41.817103885461535,93.66197183098592
2013-12-05,2.79,57.62294034801607,92.41379310344828
2013-12-06,2.79,47.88861045941735,86.00000000000001
2013-12-09,2.77,41.44389584504265,81.04575163398692
2013-12-10,2.72,37.90522786681376,76.62337662337664
2013-12-11,2.78,19.30334957585471,85.33333333333333
2013-12-12,2.8,47.67169468618797,89.1891891891892
2013-12-13,2.8,36.59445479870729,90.47619047619047
2013-12-16,2.8,38.724542592058285,91.78082191780821
2013-12-17,2.76,43.89117703014684,89.04109589041096
2013-12-18,2.8,59.89494611518893,90.47619047619047
2013-12-19,2.85,71.62559332851242,96.55172413793105
2013-12-20,2.8,50.02030382283975,94.44444444444444
2013-12-23,2.85,37.89751693322878,99.3006993006993
2013-12-24,2.91,52.18322760178256,96.62162162162163
2013-12-26,2.92,38.84245549878624,98.63945578231292
2013-12-27,2.94,30.634698215695643,97.31543624161074
2013-12-30,2.91,18.34642486957556,87.74193548387098
2013-12-31,2.97,40.07970197751924,87.9746835443038
2014-01-02,2.92,19.98158441244748,88.38709677419354
2014-01-03,2.93,18.20754609924471,80.8641975308642
2014-01-06,2.9,25.48440053972434,73.65269461077844
2014-01-07,2.89,29.334446117445445,75.15151515151517
2014-01-08,2.94,51.49762547555719,79.26829268292683
2014-01-09,2.9,31.13385486534281,81.24999999999997
2014-01-10,2.81,22.681826777199632,74.53416149068322
2014-01-13,2.77,9.154567392465276,73.125
2014-01-14,2.81,5.902497783293681,78.98089171974523
2014-01-15,2.83,1.4260024608571564,81.41025641025641
2014-01-16,2.79,-14.330778276243803,65.08875739644971
2014-01-17,2.77,-12.00561835841546,63.905325443787
2014-01-21,2.78,-5.554178087450934,58.857142857142854
2014-01-22,2.8,-10.656661998933092,58.192090395480214
2014-01-23,2.72,-17.034759568514602,54.54545454545456
2014-01-24,2.68,-20.70134596762801,54.022988505747136
2014-01-27,2.71,-14.713413968967682,55.74712643678161
2014-01-28,2.7,-13.538467044981218,52.542372881355945
2014-01-29,2.62,-21.10926875234721,49.71428571428571
2014-01-30,2.65,6.272639275598824,51.42857142857142
2014-01-31,2.6,-10.081646392807675,52.04678362573101
2014-02-03,2.54,-18.09888372797137,49.411764705882355
2014-02-04,2.57,-8.817919059673173,46.85714285714284
2014-02-05,2.63,7.980210585235126,52.023121387283226
2014-02-06,2.66,18.40385019750339,54.65116279069768
2014-02-07,2.65,11.302436602376687,53.179190751445084
2014-02-10,2.63,11.394342058338225,52.023121387283226
2014-02-11,2.69,18.17627488228386,46.19565217391304
2014-02-12,2.73,25.363689272935108,46.774193548387075
2014-02-13,2.67,18.32736248616129,39.79057591623037
2014-02-14,2.69,25.79814975412078,40.83769633507855
2014-02-18,2.64,9.63188556455905,41.176470588235304
2014-02-19,2.66,14.76092846045196,40.000000000000014
2014-02-20,2.69,18.17627488228386,43.85026737967914
2014-02-21,2.66,11.257037148889635,39.26701570680628
2014-02-24,2.68,9.47980390120373,43.31550802139037
2014-02-25,2.63,4.695882518994421,41.39784946236558
2014-02-26,2.6,-7.336244773924383,40.54054054054055
2014-02-27,2.58,0.0,39.45945945945945
2014-02-28,2.6,15.132651340589254,37.566137566137584
2014-03-03,2.53,4.887093273599996,32.460732984293195
2014-03-04,2.63,14.94448200549321,41.39784946236558
2014-03-05,2.62,28.6662776443996,41.62162162162162
2014-03-06,2.66,43.582480596281584,41.48936170212767
2014-03-07,2.72,51.91871514038384,45.45454545454546
2014-03-10,2.71,49.696906616551,48.08743169398906
2014-03-11,2.69,42.9778267673123,48.618784530386726
2014-03-12,2.65,36.87343240469178,53.179190751445084
2014-03-13,2.58,19.03947718673773,48.27586206896552
2014-03-14,2.57,11.67924226560002,45.19774011299433
2014-03-17,2.62,8.012165192453358,49.71428571428571
2014-03-18,2.6,8.076847975396518,51.162790697674424
2014-03-19,2.7,14.523082056495262,56.976744186046524
2014-03-20,2.71,19.861058090239855,54.85714285714285
2014-03-21,2.67,20.194424875181127,48.333333333333314
2014-03-24,2.65,-5.816597524972201,44.02173913043477
2014-03-25,2.66,-8.535844173452645,39.26701570680628
2014-03-26,2.63,-5.859186144399963,37.69633507853403
2014-03-27,2.61,1.5473600582962763,38.829787234042556
2014-03-28,2.65,4.659421644632578,39.47368421052633
2014-03-31,2.67,14.700740478898824,41.26984126984128
2014-04-01,2.69,11.122999269836754,45.40540540540539
2014-04-02,2.73,2.98486989425899,51.66666666666666
2014-04-03,2.72,2.996047651573708,53.672316384180796
2014-04-04,2.66,0.0,46.96132596685083
